vessel_id,block,length,width,height,weight,location
 SN2614, B210C,19.0,15.0,4.8,2.0,OFD
 SN2452, S830S,17.0,11.0,5.8,21.0,오비3
 SN2627, S180P,19.0,11.0,6.2,24.0,사내
 SN2603, F121S,15.0,11.0,3.8,32.0,덕곡2
 SN2463, A21CS,11.0,8.0,2.6,6.0,한내
 SN2608, E114S,16.0,11.0,4.3,21.0,봉암8
 SN2615, D180C,15.0,12.0,5.8,19.0,사내
 SN2463, D29AP,12.0,11.0,2.0,6.0,봉암8
 SN2454, H220S,17.0,13.0,4.6,27.0,한내
 SN2457, A313P,18.0,11.0,3.5,20.0,봉암8
 SN2599, E11AS,12.0,11.0,2.3,28.0,사내
 SN2611, E510S,21.0,14.0,5.3,51.0,성동
 SN2453, S180S,29.0,18.0,5.4,38.0,사내
 SN2612, E532P,11.0,4.0,1.7,3.0,사내
 SN2612, S11AS,22.0,11.0,2.7,25.0,사내
 SN2598, D331S,16.0,14.0,4.0,39.0,성동
 SN2611, S160P,20.0,19.0,5.4,57.0,덕곡1
 SN2603, F422P,12.0,11.0,3.8,11.0,봉암9
 SN2456, D392S,20.0,11.0,2.0,11.0,봉암9
 SN2598, D712S,19.0,11.0,1.0,14.0,성동
 SN2452, W830C,15.0,11.0,2.8,12.0,봉암8
 SN2591, B170S,11.0,10.0,2.0,12.0,덕곡2
 SN2612, E31AS,15.0,11.0,3.8,18.0,OFD
 SN2602, D370P,20.0,13.0,4.2,32.0,사내
 SN2457, D292S,13.0,11.0,2.0,7.0,사내
 SN2614, S820P,15.0,11.0,2.2,34.0,사내
 SN2591, K140C,14.0,11.0,2.0,28.0,사내
 SN2603, D381P,16.0,14.0,4.1,35.0,사내
 SN2607, A211P,20.0,15.0,8.9,113.0,오비1
 SN2603, E310P,15.0,14.0,5.0,25.0,신한내
 SN2613, D560C,11.0,9.0,5.8,23.0,사내
 SN2603, A210S,21.0,18.0,8.0,51.0,사내
 SN2611, S150P,21.0,19.0,5.4,59.0,오비1
 SN2598, E510P,23.0,22.0,5.2,104.0,덕곡1
 SN2627, S100P,20.0,12.0,3.3,41.0,덕곡2
 SN2603, D401S,18.0,14.0,4.1,37.0,성동
 SN2603, D391P,15.0,14.0,4.1,36.0,봉암8
 SN2591, S161P,15.0,13.0,3.1,37.0,사내
