vessel_id,block,length,width,height,weight,location
 SN2456, E611P,16.0,11.0,2.5,16.0,한내
 SN2615, S082S,11.0,11.0,2.6,9.0,오비3
 SN2611, D201P,18.0,11.0,1.9,37.0,한내
 SN2598, D620S,13.0,11.0,2.2,16.0,사내
 SN2602, F420P,18.0,16.0,8.2,42.0,사내
 SN2612, S11AP,22.0,11.0,2.7,25.0,사내
 SN2602, F420S,18.0,16.0,8.2,45.0,덕곡1
 SN2615, S180P,17.0,12.0,4.5,15.0,사내
 SN2590, F520P,13.0,11.0,5.2,11.0,사내
 SN2598, D37AP,22.0,11.0,2.2,26.0,성동
 SN2455, D390P,21.0,16.0,6.6,72.0,신한내
 SN2615, S141S,15.0,11.0,2.3,31.0,한내
 SN2603, E410S,21.0,16.0,5.7,58.0,성동
 SN2611, D320S,16.0,14.0,4.2,25.0,봉암9
 SN2590, M920P,11.0,3.0,1.2,1.0,봉암8
 SN2456, E611S,16.0,11.0,2.5,17.0,사내
 SN2598, D723S,17.0,11.0,1.0,8.0,봉암8
 SN2608, E114S,16.0,11.0,4.3,21.0,사내
 SN2607, E531C,19.0,17.0,1.8,54.0,성동
 SN2604, E520S,25.0,24.0,5.5,123.0,사내
 SN2598, E510S,24.0,22.0,5.2,106.0,사내
 SN2597, D710S,23.0,20.0,6.8,51.0,덕곡1
 SN2454, W831C,14.0,11.0,2.4,7.0,사내
 SN2614, E520P,15.0,15.0,7.2,34.0,사내
 SN2601, B121P,20.0,16.0,3.2,109.0,사내
 SN2611, S160P,20.0,19.0,5.4,57.0,덕곡1
 SN2611, A210S,21.0,18.0,8.0,51.0,사내
 SN2598, D311P,22.0,14.0,4.7,52.0,사내
 SN2608, E116P,11.0,8.0,2.4,9.0,봉암9
 SN2602, G370P,11.0,4.0,1.6,3.0,사내
 SN2615, E513P,15.0,11.0,2.0,22.0,한내
 SN2607, A110P,11.0,7.0,10.7,18.0,신한내
 SN2607, E432P,11.0,6.0,2.3,7.0,덕곡2
 SN2463, E51AP,14.0,11.0,2.0,16.0,성동
 SN2616, E43AP,11.0,11.0,2.6,7.0,덕곡1
 SN2611, D330P,16.0,13.0,4.2,24.0,사내
 SN2455, S403S,18.0,11.0,2.6,17.0,사내
 SN2611, D360S,15.0,13.0,4.2,23.0,사내
 SN2603, D380S,16.0,13.0,4.2,25.0,봉암9
 SN2615, A421P,11.0,6.0,4.9,7.0,덕곡2
 SN2463, E424S,11.0,4.0,2.6,3.0,사내
 SN2612, T531S,11.0,6.0,2.8,6.0,봉암9
 SN2603, D131P,16.0,11.0,1.9,36.0,사내
 SN2603, H110P,22.0,12.0,7.8,34.0,사내
 SN2614, A430C,15.0,11.0,2.8,23.0,사내
 SN2456, E231P,18.0,11.0,5.4,40.0,봉암9
 SN2602, D380S,16.0,13.0,4.2,25.0,봉암8
 SN2602, D390P,15.0,13.0,4.2,24.0,덕곡2
 SN2615, E410S,18.0,15.0,5.4,42.0,봉암8
 SN2455, F420C,16.0,11.0,2.6,10.0,사내
 SN2608, E32AS,11.0,5.0,3.8,6.0,덕곡2
 SN2611, F110P,15.0,13.0,3.5,21.0,사내
 SN2608, E32AP,11.0,8.0,3.8,10.0,사내
 SN2603, E420P,21.0,17.0,5.7,69.0,사내
 SN2614, S620P,18.0,17.0,5.9,28.0,사내
 SN2615, L150S,18.0,12.0,8.3,28.0,사내
 SN2603, T120P,17.0,14.0,2.9,44.0,신한내
 SN2611, F110S,15.0,13.0,3.5,21.0,오비1
 SN2597, D181S,16.0,11.0,1.9,34.0,사내
 SN2455, E510S,23.0,13.0,5.2,46.0,성동
 SN2601, M310P,22.0,18.0,3.4,63.0,사내
 SN2590, E530S,16.0,15.0,6.5,33.0,사내
 SN2603, H130P,21.0,12.0,6.5,33.0,사내
 SN2598, M310P,22.0,18.0,4.0,65.0,사내
 SN2611, T330S,18.0,16.0,2.9,45.0,성동
 SN2612, E521P,12.0,11.0,2.6,11.0,사내
 SN2591, S161P,15.0,13.0,3.1,37.0,사내
 SN2612, M310S,22.0,18.0,3.5,61.0,사내
 SN2598, B121P,20.0,17.0,3.1,108.0,사내
 SN2614, S380P,15.0,14.0,3.1,20.0,봉암8
 SN2627, E410S,20.0,12.0,5.2,34.0,사내
 SN2591, S141S,15.0,11.0,2.3,31.0,한내
 SN2615, L150P,18.0,12.0,8.3,28.0,사내
 SN2457, E51AP,14.0,11.0,2.0,16.0,한내
 SN2591, D360P,16.0,11.0,5.5,37.0,성동
 SN2596, Y900P,11.0,9.0,2.1,22.0,성동
 SN2455, E712S,11.0,3.0,2.6,2.0,사내
 SN2614, D561C,11.0,9.0,1.5,8.0,한내
 SN2603, D120C,20.0,16.0,2.7,47.0,사내
 SN2614, Y900C,11.0,11.0,2.6,44.0,사내
 SN2612, H132S,21.0,11.0,5.4,50.0,OFD
 SN2591, A221P,17.0,17.0,4.6,46.0,사내
 SN2614, S720S,15.0,15.0,2.8,25.0,사내
 SN2611, S170P,21.0,19.0,5.4,60.0,덕곡1
 SN2591, E410P,18.0,15.0,5.4,40.0,사내
 SN2607, E233P,11.0,10.0,4.1,18.0,사내
 SN2591, H170S,11.0,10.0,4.5,10.0,봉암8
 SN2601, D311S,20.0,14.0,4.9,51.0,덕곡1
 SN2611, T350S,16.0,16.0,2.8,32.0,성동
 SN2615, S161P,15.0,13.0,3.1,37.0,사내
 SN2615, M510S,16.0,11.0,3.1,25.0,사내
 SN2597, F520S,20.0,20.0,7.2,71.0,덕곡1
 SN2607, S13AP,21.0,11.0,2.7,24.0,사내
 SN2614, F721S,14.0,11.0,3.0,17.0,성동
 SN2453, H200S,19.0,14.0,5.6,66.0,봉암9
 SN2454, H220S,17.0,13.0,4.6,27.0,오비3
 SN2616, E421P,15.0,11.0,1.4,11.0,사내
