vessel_id,block,length,width,height,weight,location
 SN2616, E312S,11.0,10.0,2.0,5.0,사내
 SN2598, H140P,16.0,11.0,8.2,13.0,한내
 SN2456, H121P,21.0,11.0,5.0,36.0,사내
 SN2611, D340S,20.0,13.0,4.2,31.0,봉암9
 SN2627, E632S,19.0,11.0,5.3,29.0,봉암9
 SN2614, E571P,13.0,11.0,1.2,9.0,사내
 SN2614, F332P,11.0,8.0,2.5,11.0,사내
 SN2603, D411S,20.0,13.0,4.3,43.0,봉암9
 SN2611, T130P,17.0,14.0,2.9,44.0,사내
 SN2611, D360P,15.0,14.0,4.9,23.0,성동
 SN2602, F210P,15.0,11.0,5.1,8.0,사내
 SN2634, A21AP,18.0,11.0,1.7,18.0,봉암9
 SN2601, H130S,22.0,12.0,6.5,37.0,OFD
 SN2598, E350C,16.0,14.0,5.2,49.0,사내
 SN2612, E332S,15.0,11.0,2.2,11.0,봉암9
 SN2591, B170S,11.0,10.0,2.0,12.0,성동
 SN2602, D730S,19.0,11.0,6.2,19.0,사내
 SN2603, D360S,15.0,13.0,4.2,23.0,사내
 SN2457, B15AS,20.0,11.0,3.3,36.0,사내
 SN2454, F630C,19.0,11.0,2.7,13.0,덕곡2
 SN2597, F420P,18.0,17.0,8.1,43.0,성동
 SN2598, E520P,24.0,23.0,5.3,108.0,사내
 SN2455, F310P,16.0,13.0,7.8,24.0,사내
 SN2603, D401S,18.0,14.0,4.1,37.0,덕곡2
 SN2601, M310P,22.0,18.0,3.4,63.0,성동
 SN2603, T110S,15.0,15.0,2.7,86.0,사내
 SN2598, B221S,15.0,15.0,3.2,74.0,사내
 SN2601, M900S,11.0,6.0,3.3,1.0,덕곡2
 SN2455, F710P,16.0,11.0,2.6,20.0,성동
 SN2590, A410P,12.0,11.0,4.3,11.0,오비1
 SN2607, E151C,12.0,11.0,2.7,32.0,사내
 SN2591, H160S,14.0,11.0,3.0,14.0,성동
 SN2611, E380C,19.0,11.0,3.7,14.0,사내
 SN2611, A110P,11.0,7.0,11.5,19.0,OFD
 SN2615, D550S,11.0,7.0,5.8,8.0,한내
 SN2455, F630C,19.0,11.0,2.7,13.0,한내
 SN2601, E540C,22.0,19.0,5.2,83.0,오비1
 SN2627, E410S,20.0,12.0,5.2,34.0,성동
 SN2614, F623S,11.0,6.0,3.0,5.0,덕곡2
 SN2454, F310S,16.0,14.0,7.8,29.0,성동
 SN2456, D193S,11.0,9.0,2.3,7.0,사내
 SN2607, M110P,22.0,11.0,6.2,83.0,성동
 SN2607, E522S,11.0,10.0,3.8,11.0,덕곡2
 SN2597, D500P,11.0,8.0,2.4,5.0,봉암9
 SN2603, T520P,11.0,6.0,2.9,3.0,사내
 SN2603, B201P,15.0,11.0,3.2,52.0,봉암8
 SN2602, F230C,11.0,10.0,4.6,6.0,사내
 SN2590, S210P,18.0,12.0,8.4,17.0,사내
 SN2601, E380C,19.0,11.0,1.3,7.0,성동
 SN2463, A21DS,11.0,8.0,2.9,7.0,봉암9
 SN2612, S14AP,21.0,11.0,2.7,22.0,OFD
 SN2598, E230S,17.0,12.0,4.3,27.0,봉암9
 SN2598, F421P,14.0,11.0,4.8,22.0,한내
 SN2615, D350P,15.0,11.0,5.5,28.0,OFD
 SN2463, A21AS,11.0,8.0,2.6,9.0,한내
 SN2615, D550P,11.0,7.0,5.8,8.0,사내
 SN2603, D770S,11.0,8.0,3.7,7.0,성동
 SN2597, D370S,21.0,14.0,4.4,35.0,사내
 SN2611, D181S,16.0,11.0,1.9,31.0,성동
 SN2614, E470C,18.0,11.0,4.3,52.0,봉암9
 SN2603, E540C,24.0,19.0,5.2,97.0,덕곡1
 SN2611, D401S,18.0,14.0,4.1,37.0,봉암8
 SN2626, S160S,25.0,20.0,3.3,101.0,사내
 SN2615, E420S,18.0,15.0,5.5,43.0,사내
 SN2603, D401P,18.0,14.0,4.1,37.0,사내
 SN2601, B110P,21.0,16.0,3.8,67.0,신한내
 SN2602, D630S,13.0,11.0,3.4,13.0,덕곡1
 SN2614, F421P,11.0,10.0,2.8,6.0,사내
 SN2598, B131P,17.0,16.0,3.1,101.0,신한내
 SN2601, D620S,15.0,12.0,2.2,24.0,덕곡2
 SN2602, D140C,20.0,20.0,1.9,57.0,덕곡1
 SN2602, F420S,18.0,16.0,8.2,45.0,사내
 SN2607, E523P,12.0,11.0,2.7,16.0,신한내
 SN2603, D191S,15.0,11.0,1.9,31.0,OFD
 SN2603, B120P,22.0,16.0,3.2,68.0,사내
 SN2614, S600S,15.0,11.0,3.1,14.0,사내
 SN2607, E311P,15.0,11.0,3.0,21.0,성동
 SN2598, S141S,16.0,16.0,2.6,78.0,사내
 SN2590, S620P,18.0,17.0,5.9,28.0,사내
 SN2591, D360S,15.0,11.0,5.5,35.0,성동
 SN2601, M510P,22.0,18.0,3.7,69.0,사내
 SN2598, E420S,23.0,22.0,5.9,139.0,사내
 SN2601, T321S,18.0,16.0,2.9,74.0,사내
 SN2599, E11ES,12.0,11.0,2.6,14.0,한내
 SN2591, H170P,11.0,10.0,4.5,10.0,한내
 SN2598, S141P,16.0,16.0,2.6,78.0,사내
 SN2627, S391S,17.0,13.0,2.6,58.0,봉암8
 SN2603, E520S,22.0,14.0,5.3,59.0,사내
 SN2611, D131P,16.0,11.0,1.9,36.0,성동
 SN2601, D41AS,20.0,11.0,2.2,17.0,사내
 SN2455, E650C,16.0,13.0,5.2,47.0,사내
 SN2614, S820S,15.0,11.0,2.2,34.0,봉암9
 SN2598, D111P,22.0,11.0,1.9,57.0,사내
 SN2454, F710P,16.0,11.0,2.6,20.0,사내
 SN2590, E510P,15.0,14.0,7.1,38.0,신한내
 SN2602, F530C,21.0,11.0,3.3,25.0,성동
 SN2598, M900S,11.0,6.0,3.3,2.0,사내
 SN2626, E560C,17.0,11.0,7.7,34.0,사내
 SN2599, E11YP,11.0,6.0,2.0,5.0,사내
 SN2598, B110S,21.0,17.0,3.1,67.0,사내
 SN2611, D640S,19.0,11.0,4.6,28.0,한내
 SN2602, F520S,19.0,18.0,6.3,68.0,사내
 SN2611, F131P,11.0,11.0,3.1,13.0,봉암8
 SN2602, E520S,22.0,14.0,5.3,59.0,사내
 SN2603, E370C,19.0,11.0,4.9,18.0,사내
 SN2614, S380P,15.0,14.0,3.1,20.0,사내
 SN2608, E32AP,11.0,8.0,3.8,10.0,사내
 SN2601, S131S,22.0,16.0,2.6,101.0,성동
 SN2603, F423S,11.0,10.0,7.2,10.0,성동
 SN2456, E373S,14.0,11.0,2.6,15.0,사내
 SN2601, B120P,20.0,16.0,3.2,70.0,사내
 SN2612, B181P,15.0,11.0,3.4,27.0,사내
 SN2598, E510P,23.0,22.0,5.2,104.0,덕곡1
 SN2614, A110C,13.0,11.0,11.5,30.0,한내
 SN2601, T720P,20.0,11.0,2.9,14.0,사내
 SN2614, F622P,12.0,11.0,3.6,11.0,사내
 SN2452, S230S,20.0,13.0,9.1,23.0,오비1
 SN2597, Y730C,12.0,12.0,4.0,7.0,OFD
 SN2611, D500S,11.0,8.0,2.4,4.0,사내
 SN2599, E11BP,12.0,11.0,2.7,11.0,성동
 SN2607, E521S,12.0,11.0,3.5,13.0,사내
 SN2455, M510P,19.0,12.0,4.7,54.0,OFD
 SN2611, B130P,21.0,16.0,3.2,61.0,사내
 SN2455, E510P,24.0,14.0,5.2,54.0,사내
 SN2626, E620P,22.0,15.0,4.8,101.0,사내
 SN2602, G370P,11.0,4.0,1.6,3.0,오비1
 SN2607, E233P,11.0,10.0,4.1,18.0,사내
 SN2590, F730S,14.0,11.0,4.4,22.0,오비1
 SN2601, D321S,16.0,14.0,4.1,42.0,사내
 SN2601, H140S,21.0,12.0,6.5,34.0,사내
 SN2612, E330S,15.0,15.0,5.4,30.0,사내
 SN2452, E660C,18.0,17.0,1.9,55.0,사내
 SN2614, S180S,17.0,12.0,4.5,15.0,한내
 SN2598, D711S,19.0,11.0,1.0,15.0,사내
 SN2456, D192S,11.0,8.0,2.3,8.0,사내
 SN2603, D360P,15.0,14.0,4.9,23.0,봉암8
 SN2611, E540C,24.0,19.0,5.2,99.0,오비1
 SN2590, S210S,18.0,12.0,8.4,17.0,사내
 SN2615, M220S,11.0,11.0,4.1,25.0,덕곡2
 SN2591, S151S,15.0,13.0,2.3,38.0,사내
 SN2602, D750S,18.0,11.0,5.9,21.0,한내
 SN2616, E322P,15.0,11.0,3.8,27.0,사내
 SN2597, D191P,15.0,11.0,1.9,34.0,한내
 SN2616, E33CS,11.0,11.0,3.0,6.0,오비3
 SN2598, B111P,21.0,17.0,3.1,120.0,사내
 SN2603, D530S,16.0,11.0,2.2,16.0,한내
 SN2627, F411S,18.0,11.0,4.4,19.0,사내
 SN2454, H220S,17.0,13.0,4.6,27.0,사내
 SN2612, M310S,22.0,18.0,3.5,61.0,사내
 SN2612, E521S,12.0,11.0,4.6,10.0,봉암9
 SN2598, D111S,22.0,11.0,1.9,63.0,사내
 SN2601, A110S,11.0,6.0,10.5,16.0,사내
 SN2598, D321S,16.0,14.0,4.0,41.0,사내
 SN2455, M610P,20.0,12.0,4.3,54.0,봉암8
