vessel_id,block,length,width,height,weight,location
 SN2601, H130P,22.0,12.0,6.5,37.0,사내
 SN2455, E350C,20.0,14.0,2.9,53.0,덕곡2
 SN2602, F350C,11.0,9.0,3.8,4.0,성동
 SN2601, B120S,20.0,16.0,3.2,69.0,성동
 SN2615, S190P,17.0,13.0,4.8,18.0,사내
 SN2598, D311P,22.0,14.0,4.7,52.0,사내
 SN2607, E261C,18.0,18.0,6.3,82.0,사내
 SN2603, D201P,18.0,11.0,1.9,37.0,한내
 SN2598, A110P,11.0,8.0,11.5,26.0,OFD
 SN2611, H110P,22.0,12.0,7.8,34.0,신한내
 SN2601, B131S,22.0,16.0,3.2,131.0,사내
 SN2455, M920P,12.0,11.0,3.2,17.0,사내
 SN2612, E331P,16.0,11.0,4.1,20.0,사내
 SN2597, E540C,22.0,19.0,5.2,84.0,오비1
 SN2598, S130S,21.0,16.0,8.1,49.0,사내
 SN2603, D211P,20.0,11.0,1.9,44.0,한내
 SN2597, D730S,14.0,14.0,6.7,24.0,사내
 SN2598, B121P,20.0,17.0,3.1,108.0,사내
 SN2601, S113P,21.0,11.0,2.8,32.0,덕곡1
 SN2601, E310S,15.0,14.0,5.0,26.0,봉암9
 SN2598, S141P,16.0,16.0,2.6,78.0,사내
 SN2455, F220C,13.0,11.0,5.2,8.0,사내
 SN2598, T320P,26.0,15.0,3.1,69.0,사내
 SN2457, E62CS,16.0,11.0,2.7,18.0,한내
 SN2601, T120S,16.0,14.0,2.9,41.0,사내
 SN2607, E320P,16.0,13.0,4.9,27.0,사내
 SN2602, E510P,21.0,14.0,5.3,49.0,사내
 SN2612, E423P,16.0,11.0,1.0,13.0,봉암8
 SN2611, B200S,21.0,15.0,8.0,33.0,사내
 SN2634, A21AP,18.0,11.0,1.7,18.0,봉암8
 SN2455, B180S,19.0,18.0,2.3,53.0,덕곡1
 SN2612, E531C,19.0,17.0,1.8,54.0,사내
 SN2591, S151S,15.0,13.0,2.3,38.0,덕곡2
 SN2453, B200C,18.0,17.0,2.3,62.0,성동
 SN2627, S180P,19.0,11.0,6.2,24.0,한내
 SN2591, S141P,15.0,11.0,2.3,31.0,덕곡2
 SN2455, F420C,16.0,11.0,2.6,10.0,사내
 SN2611, D320P,16.0,14.0,4.2,25.0,덕곡2
 SN2598, D111P,22.0,11.0,1.9,57.0,사내
 SN2597, D380P,16.0,14.0,4.4,26.0,OFD
 SN2601, M610C,21.0,15.0,3.3,56.0,성동
 SN2611, S110P,22.0,21.0,8.3,62.0,덕곡1
 SN2611, D630S,13.0,11.0,3.4,12.0,사내
 SN2585, A110S,11.0,8.0,11.5,25.0,사내
 SN2590, E510S,14.0,12.0,7.1,31.0,사내
 SN2627, S131S,23.0,18.0,2.5,106.0,사내
 SN2457, E62AP,16.0,11.0,2.6,18.0,사내
 SN2601, E380C,19.0,11.0,1.3,7.0,봉암8
 SN2603, F121P,15.0,11.0,3.8,40.0,덕곡2
 SN2627, E340P,16.0,14.0,7.2,23.0,성동
