vessel_id,block,length,width,height,location,id
 SN2598, E420P,25.0,23.0,inf,오비1,0
 SN2602, D140C,25.0,23.0,inf,오비1,1
 SN2598, E410S,25.0,23.0,inf,오비1,2
 SN2603, E540C,25.0,23.0,inf,오비1,3
 SN2611, S160S,25.0,23.0,inf,오비1,4
 SN2601, E530C,25.0,23.0,inf,오비1,5
 SN2597, D140C,25.0,23.0,inf,오비1,6
 SN2602, E530C,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2598, Y900S,16.0,16.0,inf,오비1,10
 SN2591, S141S,16.0,16.0,inf,오비1,11
 SN2597, D191P,16.0,16.0,inf,오비1,12
 SN2615, D180C,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2463, D29BP,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2457, E62CS,24.0,17.0,inf,오비1,19
 SN2598, S122S,24.0,17.0,inf,오비1,20
 SN2454, F710S,24.0,17.0,inf,오비1,21
 SN2597, D320P,24.0,17.0,inf,오비1,22
 SN2612, T331S,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
