vessel_id,block,length,width,height,location,id
 SN2611, S120P,25.0,23.0,inf,오비1,0
 SN2603, D110C,25.0,23.0,inf,오비1,1
 SN2596, D720S,25.0,23.0,inf,오비1,2
 SN2452, S430P,25.0,23.0,inf,오비1,3
 SN2597, D200C,25.0,23.0,inf,오비1,4
 SN2611, S160P,25.0,23.0,inf,오비1,5
 SN2598, E420S,25.0,23.0,inf,오비1,6
 SN2611, S150P,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2614, F623S,16.0,16.0,inf,오비1,10
 SN2601, A110S,16.0,16.0,inf,오비1,11
 SN2599, E11ES,16.0,16.0,inf,오비1,12
 SN2612, E522S,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2603, D411S,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2607, M120P,24.0,17.0,inf,오비1,19
 SN2612, E422S,24.0,17.0,inf,오비1,20
 SN2601, E520P,24.0,17.0,inf,오비1,21
 SN2603, F331P,24.0,17.0,inf,오비1,22
,,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
