vessel_id,block,length,width,height,location,id
 SN2611, D110C,25.0,23.0,inf,오비1,0
 SN2597, F520P,25.0,23.0,inf,오비1,1
 SN2611, S140S,25.0,23.0,inf,오비1,2
 SN2603, S120S,25.0,23.0,inf,오비1,3
 SN2597, D200C,25.0,23.0,inf,오비1,4
 SN2457, B131P,25.0,23.0,inf,오비1,5
 SN2452, S430P,25.0,23.0,inf,오비1,6
 SN2611, E540C,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2452, Y900C,16.0,16.0,inf,오비1,10
 SN2591, H160P,16.0,16.0,inf,오비1,11
 SN2603, F423S,16.0,16.0,inf,오비1,12
 SN2612, B181P,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2590, F520P,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2627, S101P,24.0,17.0,inf,오비1,19
 SN2601, M900P,24.0,17.0,inf,오비1,20
 SN2456, E242C,24.0,17.0,inf,오비1,21
 SN2614, F622P,24.0,17.0,inf,오비1,22
 SN2614, S080P,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
