vessel_id,block,length,width,height,location,id
 SN2602, D210C,25.0,23.0,inf,오비1,0
 SN2603, S120S,25.0,23.0,inf,오비1,1
 SN2611, S140S,25.0,23.0,inf,오비1,2
 SN2597, D170C,25.0,23.0,inf,오비1,3
 SN2602, E530C,25.0,23.0,inf,오비1,4
 SN2611, S130P,25.0,23.0,inf,오비1,5
 SN2452, S430P,25.0,23.0,inf,오비1,6
 SN2611, S130S,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2601, D721S,16.0,16.0,inf,오비1,10
 SN2611, D191S,16.0,16.0,inf,오비1,11
 SN2615, F32CC,16.0,16.0,inf,오비1,12
 SN2457, E51AP,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2602, D390S,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2597, F310P,24.0,17.0,inf,오비1,19
 SN2611, D401P,24.0,17.0,inf,오비1,20
 SN2455, M900S,24.0,17.0,inf,오비1,21
 SN2598, D522S,24.0,17.0,inf,오비1,22
,,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
