vessel_id,block,length,width,height,location,id
 SN2611, D110C,25.0,23.0,inf,오비1,0
 SN2611, E540C,25.0,23.0,inf,오비1,1
 SN2602, D140C,25.0,23.0,inf,오비1,2
 SN2612, M510P,25.0,23.0,inf,오비1,3
 SN2597, F520S,25.0,23.0,inf,오비1,4
 SN2601, S110P,25.0,23.0,inf,오비1,5
 SN2611, S170P,25.0,23.0,inf,오비1,6
 SN2603, E530C,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2614, F722S,16.0,16.0,inf,오비1,10
 SN2614, F721S,16.0,16.0,inf,오비1,11
 SN2614, E510P,16.0,16.0,inf,오비1,12
 SN2455, M900S,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2611, D310S,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2603, T350P,24.0,17.0,inf,오비1,19
 SN2597, F210S,24.0,17.0,inf,오비1,20
 SN2601, B140P,24.0,17.0,inf,오비1,21
 SN2603, T150C,24.0,17.0,inf,오비1,22
 SN2603, F423S,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
