vessel_id,block,length,width,height,weight,location
 SN2598, A110S,11.0,8.0,11.5,25.0,성동
 SN2599, E11YS,11.0,5.0,5.4,11.0,덕곡1
 SN2603, F312P,17.0,11.0,4.0,32.0,한내
 SN2590, S620P,18.0,17.0,5.9,28.0,사내
 SN2615, S360P,13.0,11.0,7.0,15.0,사내
 SN2598, D521S,11.0,10.0,2.5,6.0,사내
 SN2457, E241S,15.0,12.0,6.5,36.0,사내
 SN2612, E514P,21.0,11.0,2.8,16.0,사내
 SN2611, E510S,21.0,14.0,5.3,51.0,사내
 SN2603, D341S,20.0,14.0,4.1,49.0,덕곡2
 SN2603, D171P,20.0,11.0,1.9,46.0,덕곡2
 SN2627, E640P,22.0,11.0,5.4,19.0,신한내
 SN2611, E530C,21.0,20.0,5.2,102.0,덕곡1
 SN2603, D121S,16.0,11.0,1.9,33.0,성동
 SN2453, E710S,24.0,13.0,6.6,88.0,신한내
 SN2627, A120C,22.0,11.0,5.3,46.0,한내
 SN2590, T190C,12.0,11.0,2.2,25.0,성동
 SN2598, S111S,21.0,16.0,2.6,101.0,사내
 SN2591, S341P,11.0,10.0,2.3,12.0,오비1
 SN2599, E11EP,12.0,11.0,2.6,14.0,사내
 SN2597, Y540P,12.0,12.0,4.0,22.0,사내
 SN2603, F423S,11.0,10.0,7.2,10.0,사내
 SN2627, A410S,12.0,11.0,4.6,21.0,사내
 SN2455, S401S,18.0,17.0,2.6,74.0,사내
 SN2454, S621S,17.0,11.0,2.5,38.0,신한내
 SN2602, F520P,19.0,18.0,6.3,81.0,사내
 SN2615, E511P,12.0,11.0,5.2,15.0,성동
 SN2457, E110P,16.0,12.0,7.6,19.0,오비3
 SN2611, E540C,24.0,19.0,5.2,99.0,오비1
 SN2601, B131S,22.0,16.0,3.2,131.0,사내
 SN2598, H140P,16.0,11.0,8.2,13.0,신한내
 SN2597, D380S,16.0,14.0,4.4,26.0,OFD
 SN2590, E510S,14.0,12.0,7.1,31.0,사내
 SN2598, D331P,16.0,14.0,4.0,39.0,OFD
 SN2601, E310S,15.0,14.0,5.0,26.0,덕곡1
 SN2598, B140S,17.0,17.0,3.1,53.0,사내
 SN2602, D640S,19.0,11.0,4.6,28.0,사내
 SN2455, S120S,24.0,20.0,3.4,60.0,덕곡1
 SN2598, E510S,24.0,22.0,5.2,106.0,사내
 SN2616, E33CS,11.0,11.0,3.0,6.0,사내
 SN2598, B140P,17.0,16.0,3.1,52.0,사내
 SN2590, E520P,15.0,15.0,7.2,34.0,사내
 SN2463, B19AP,20.0,11.0,2.3,35.0,사내
 SN2598, B131P,17.0,16.0,3.1,101.0,사내
 SN2591, E44XP,15.0,11.0,2.3,5.0,덕곡2
 SN2616, E42AP,11.0,7.0,2.3,10.0,사내
 SN2607, M110S,22.0,11.0,6.2,80.0,사내
 SN2457, B15AP,20.0,11.0,3.3,36.0,성동
 SN2602, F210P,15.0,11.0,5.1,8.0,한내
 SN2597, D191S,15.0,11.0,1.9,33.0,봉암8
 SN2603, F422S,12.0,11.0,3.8,12.0,사내
 SN2627, E530S,14.0,14.0,6.9,35.0,성동
 SN2611, D181S,16.0,11.0,1.9,31.0,사내
 SN2611, B130P,21.0,16.0,3.2,61.0,사내
 SN2456, D191S,11.0,9.0,2.3,7.0,사내
 SN2591, H170S,11.0,10.0,4.5,10.0,사내
 SN2454, F120C,11.0,9.0,3.6,4.0,사내
 SN2602, F230C,11.0,10.0,4.6,6.0,덕곡1
 SN2603, H140S,21.0,12.0,6.4,33.0,사내
 SN2601, E430C,21.0,17.0,5.7,79.0,사내
 SN2599, E11CS,11.0,8.0,3.3,9.0,한내
 SN2603, B140S,21.0,16.0,3.2,69.0,사내
 SN2611, D141P,20.0,11.0,1.9,52.0,성동
 SN2614, S380S,15.0,14.0,3.1,19.0,사내
 SN2601, E530C,21.0,20.0,5.2,105.0,사내
 SN2612, E330S,15.0,15.0,5.4,30.0,사내
 SN2615, S08AP,15.0,11.0,1.8,8.0,성동
 SN2457, E62CS,16.0,11.0,2.7,18.0,사내
 SN2601, D321P,16.0,14.0,4.1,39.0,성동
 SN2607, E232P,12.0,11.0,5.2,26.0,한내
 SN2602, E520S,22.0,14.0,5.3,59.0,사내
 SN2603, D371S,20.0,14.0,4.1,48.0,신한내
 SN2603, D720S,13.0,11.0,3.1,32.0,한내
 SN2598, E520P,24.0,23.0,5.3,108.0,사내
 SN2597, T350S,16.0,16.0,2.8,32.0,사내
 SN2456, A12DP,11.0,9.0,2.6,5.0,한내
 SN2455, F420C,16.0,11.0,2.6,10.0,오비3
 SN2457, E62AP,16.0,11.0,2.6,18.0,봉암8
 SN2601, H140P,21.0,12.0,6.5,34.0,사내
 SN2603, B201P,15.0,11.0,3.2,52.0,봉암8
 SN2456, E341P,13.0,12.0,5.7,32.0,봉암9
 SN2611, D181P,16.0,11.0,1.9,30.0,사내
 SN2456, E373S,14.0,11.0,2.6,15.0,성동
 SN2612, T131S,16.0,14.0,2.8,74.0,사내
 SN2602, D200C,20.0,18.0,1.9,43.0,사내
 SN2614, S610S,15.0,11.0,4.0,2.0,사내
 SN2601, H130P,22.0,12.0,6.5,37.0,사내
 SN2611, D371S,20.0,14.0,4.1,48.0,사내
 SN2611, D371P,20.0,14.0,4.1,48.0,사내
 SN2455, W820S,19.0,11.0,2.3,18.0,오비3
 SN2597, D180C,20.0,16.0,2.5,44.0,사내
 SN2627, E470S,11.0,6.0,2.6,2.0,오비3
 SN2456, D191P,11.0,10.0,2.3,7.0,봉암8
 SN2457, E51AP,14.0,11.0,2.0,16.0,봉암9
 SN2612, B181P,15.0,11.0,3.4,27.0,한내
 SN2608, E22AP,11.0,10.0,4.7,11.0,사내
 SN2612, S18BP,11.0,11.0,4.1,9.0,사내
 SN2611, D191S,15.0,11.0,1.9,31.0,봉암8
 SN2612, T531P,11.0,6.0,2.8,6.0,신한내
 SN2603, D360P,15.0,14.0,4.9,23.0,사내
 SN2607, E110S,18.0,17.0,7.8,26.0,덕곡1
 SN2463, A21DS,11.0,8.0,2.9,7.0,한내
 SN2455, F710S,16.0,11.0,2.6,20.0,신한내
 SN2456, H121P,21.0,11.0,5.0,36.0,한내
 SN2601, T310S,16.0,15.0,2.8,73.0,사내
 SN2599, E11CP,11.0,8.0,3.3,9.0,성동
 SN2598, D723S,17.0,11.0,1.0,8.0,신한내
 SN2454, S401P,18.0,17.0,2.6,74.0,사내
 SN2604, G140S,14.0,11.0,4.7,22.0,봉암9
 SN2590, E640C,15.0,13.0,5.4,49.0,덕곡1
 SN2456, D391S,20.0,11.0,4.8,18.0,봉암9
 SN2612, S11AP,22.0,11.0,2.7,25.0,한내
 SN2454, F520P,16.0,14.0,5.2,22.0,사내
 SN2601, T110P,15.0,15.0,2.8,72.0,봉암9
 SN2590, E650C,15.0,15.0,2.0,57.0,오비1
 SN2627, D280P,20.0,12.0,1.6,35.0,한내
 SN2601, S122P,21.0,11.0,4.2,21.0,성동
 SN2456, E210P,15.0,13.0,6.0,33.0,사내
 SN2591, B170P,11.0,10.0,2.0,12.0,성동
 SN2602, T350S,16.0,16.0,2.8,32.0,사내
 SN2602, D400P,18.0,13.0,4.2,30.0,사내
 SN2612, E512S,11.0,10.0,2.9,14.0,사내
 SN2456, D292S,13.0,11.0,2.0,7.0,사내
 SN2607, E523P,12.0,11.0,2.7,16.0,신한내
 SN2627, B191P,17.0,11.0,2.3,41.0,봉암9
 SN2596, Y540P,12.0,12.0,12.0,22.0,한내
 SN2455, S120P,24.0,20.0,3.4,60.0,덕곡1
 SN2598, D620S,13.0,11.0,2.2,16.0,사내
 SN2603, D630S,13.0,11.0,3.4,12.0,사내
 SN2597, F520P,20.0,20.0,7.2,84.0,오비1
 SN2598, D722S,18.0,11.0,1.9,15.0,사내
 SN2463, D29BS,13.0,11.0,2.0,8.0,사내
 SN2615, M110S,13.0,11.0,4.3,39.0,성동
 SN2591, E130C,16.0,12.0,4.7,3.0,봉암9
 SN2602, D180C,20.0,16.0,2.7,45.0,사내
 SN2615, A421S,11.0,6.0,4.9,8.0,덕곡2
 SN2615, D350P,15.0,11.0,5.5,28.0,사내
 SN2615, E53AS,16.0,11.0,1.8,25.0,성동
 SN2463, E24AP,11.0,10.0,2.5,7.0,사내
 SN2598, S113S,21.0,11.0,2.8,32.0,사내
 SN2602, E530C,21.0,20.0,5.2,102.0,덕곡1
 SN2590, F210C,18.0,16.0,5.2,19.0,사내
 SN2601, S110S,21.0,21.0,8.3,58.0,오비1
 SN2591, E310P,17.0,15.0,4.9,42.0,사내
 SN2602, D610S,11.0,10.0,4.0,10.0,봉암9
 SN2602, T150C,20.0,15.0,2.8,58.0,사내
 SN2590, H200P,15.0,11.0,4.5,17.0,한내
 SN2612, M410P,22.0,18.0,3.6,66.0,사내
 SN2602, E510S,21.0,14.0,5.3,51.0,사내
 SN2611, T120S,16.0,14.0,2.9,42.0,봉암9
 SN2598, T321P,19.0,15.0,3.1,85.0,사내
