vessel_id,block,length,width,height,weight,location
 SN2598, B121S,20.0,17.0,3.1,118.0,사내
 SN2598, B141S,17.0,17.0,3.1,98.0,사내
 SN2590, S200P,18.0,13.0,6.7,19.0,한내
 SN2590, S200S,18.0,13.0,6.7,19.0,사내
 SN2602, F520P,19.0,18.0,6.3,81.0,덕곡1
 SN2603, D411P,20.0,13.0,4.1,43.0,신한내
 SN2602, D410S,20.0,13.0,4.1,37.0,사내
 SN2453, S180P,29.0,18.0,5.4,38.0,사내
 SN2627, S093S,12.0,11.0,2.5,17.0,봉암8
 SN2455, E510P,24.0,14.0,5.2,54.0,사내
 SN2614, S180P,17.0,12.0,4.5,15.0,성동
 SN2612, E511P,17.0,11.0,1.9,20.0,봉암9
 SN2627, H120S,19.0,11.0,6.6,16.0,한내
 SN2601, M900S,11.0,6.0,3.3,1.0,OFD
 SN2603, B201P,15.0,11.0,3.2,52.0,사내
 SN2602, G130S,16.0,11.0,4.3,18.0,봉암8
 SN2627, B131P,25.0,18.0,2.3,67.0,사내
 SN2603, E370C,19.0,11.0,4.9,18.0,사내
 SN2455, S401S,18.0,17.0,2.6,74.0,사내
 SN2604, Y900P,11.0,9.0,2.4,39.0,사내
 SN2455, M910S,16.0,12.0,3.2,34.0,신한내
 SN2611, E530C,21.0,20.0,5.2,102.0,사내
 SN2611, S150P,21.0,19.0,5.4,59.0,덕곡1
 SN2614, A110C,13.0,11.0,11.5,30.0,사내
 SN2455, F310S,16.0,14.0,7.8,29.0,사내
 SN2603, S130P,21.0,19.0,5.4,60.0,덕곡1
 SN2603, T150C,20.0,15.0,2.8,58.0,사내
 SN2616, S36XP,13.0,11.0,1.7,21.0,사내
 SN2612, E322P,13.0,11.0,3.1,13.0,한내
 SN2616, E33YS,11.0,7.0,1.7,6.0,사내
 SN2611, F131P,11.0,11.0,3.1,13.0,사내
 SN2627, H120P,19.0,11.0,6.6,16.0,사내
 SN2603, E530C,21.0,20.0,5.2,102.0,오비1
 SN2611, D371P,20.0,14.0,4.1,48.0,성동
 SN2612, E250C,19.0,11.0,3.4,38.0,성동
 SN2591, H170S,11.0,10.0,4.5,10.0,한내
 SN2463, E312S,16.0,11.0,3.5,33.0,덕곡2
 SN2457, B141S,25.0,19.0,2.2,76.0,사내
 SN2602, D370S,20.0,13.0,4.2,32.0,봉암8
 SN2601, B130P,22.0,16.0,3.2,66.0,신한내
 SN2591, E310P,17.0,15.0,4.9,42.0,신한내
 SN2611, E420S,21.0,17.0,5.7,72.0,사내
 SN2603, D320P,16.0,14.0,4.2,25.0,사내
 SN2598, M110P,22.0,11.0,5.7,84.0,사내
 SN2615, D550S,11.0,7.0,5.8,8.0,사내
 SN2597, D390P,15.0,14.0,4.4,24.0,덕곡2
 SN2616, E42AP,11.0,7.0,2.3,10.0,봉암8
 SN2615, L150S,18.0,12.0,8.3,28.0,성동
 SN2627, S100S,20.0,12.0,3.3,41.0,사내
 SN2463, H11AS,19.0,11.0,2.6,15.0,사내
 SN2603, H110S,22.0,12.0,7.8,34.0,성동
 SN2598, S112P,21.0,11.0,3.8,23.0,사내
 SN2591, B170P,11.0,10.0,2.0,12.0,사내
 SN2597, D211S,20.0,11.0,1.9,46.0,덕곡2
 SN2591, S141P,15.0,11.0,2.3,31.0,성동
 SN2615, E360C,11.0,10.0,2.8,8.0,사내
 SN2453, S390P,20.0,11.0,5.9,48.0,한내
 SN2603, T120P,17.0,14.0,2.9,44.0,덕곡2
 SN2453, H320P,20.0,11.0,5.0,23.0,사내
 SN2611, D350P,16.0,13.0,4.2,24.0,사내
 SN2602, F420P,18.0,16.0,8.2,42.0,사내
 SN2627, S131P,23.0,18.0,2.5,106.0,사내
 SN2614, S610S,15.0,11.0,4.0,2.0,봉암9
 SN2612, S16AP,20.0,11.0,2.7,21.0,봉암9
 SN2612, S18BS,11.0,11.0,4.1,9.0,봉암8
