vessel_id,block,length,width,height,weight,location
 SN2591, A221P,17.0,17.0,4.6,46.0,사내
 SN2627, B130P,25.0,18.0,2.3,72.0,사내
 SN2604, D720S,20.0,18.0,6.7,50.0,사내
 SN2608, E22AP,11.0,10.0,4.7,11.0,성동
 SN2627, S093P,12.0,11.0,2.5,17.0,봉암9
 SN2602, D150C,20.0,16.0,2.7,43.0,사내
 SN2598, B110P,21.0,17.0,3.1,65.0,사내
 SN2455, C400P,21.0,11.0,0.7,10.0,덕곡1
 SN2596, Y900P,11.0,9.0,2.1,22.0,사내
 SN2611, T320P,18.0,17.0,2.9,48.0,사내
 SN2616, E33BS,11.0,11.0,2.6,7.0,성동
 SN2615, D350S,15.0,11.0,5.5,30.0,봉암9
 SN2598, E360C,11.0,11.0,1.8,8.0,사내
 SN2455, F640P,14.0,13.0,4.5,15.0,성동
 SN2455, F420C,16.0,11.0,2.6,10.0,사내
 SN2601, T351S,17.0,16.0,2.7,52.0,사내
 SN2457, E110P,16.0,12.0,7.6,19.0,사내
 SN2457, E210P,15.0,13.0,6.0,33.0,한내
 SN2590, F730S,14.0,11.0,4.4,22.0,봉암9
 SN2616, E322S,15.0,11.0,3.8,27.0,사내
 SN2627, S100S,20.0,12.0,3.3,41.0,사내
 SN2601, E260C,19.0,19.0,7.3,59.0,사내
 SN2589, T15NP,11.0,3.0,0.5,1.0,봉암8
 SN2615, S08AS,15.0,11.0,1.8,8.0,사내
 SN2603, H130S,21.0,12.0,6.5,33.0,사내
 SN2590, T190C,12.0,11.0,2.2,25.0,사내
 SN2463, B19AP,20.0,11.0,2.3,35.0,오비3
 SN2457, E511P,13.0,11.0,2.8,21.0,봉암9
 SN2452, C720S,23.0,11.0,0.7,11.0,성동
 SN2454, S621P,17.0,11.0,2.5,38.0,봉암8
 SN2603, D191S,15.0,11.0,1.9,31.0,사내
 SN2598, S141S,16.0,16.0,2.6,78.0,신한내
 SN2602, F540C,17.0,15.0,3.2,61.0,사내
 SN2590, F730P,15.0,11.0,4.4,25.0,사내
 SN2603, T110P,15.0,15.0,2.7,71.0,덕곡1
 SN2597, D191S,15.0,11.0,1.9,33.0,덕곡2
 SN2602, F420P,18.0,16.0,8.2,42.0,사내
 SN2611, S170S,21.0,19.0,5.4,61.0,덕곡1
 SN2615, E360C,11.0,10.0,2.8,8.0,성동
 SN2607, E522P,11.0,10.0,1.6,9.0,한내
 SN2601, D721S,13.0,11.0,1.0,6.0,사내
 SN2601, S111S,21.0,16.0,2.6,93.0,성동
 SN2456, E512P,19.0,11.0,2.0,17.0,사내
 SN2458, S16AP,21.0,11.0,1.8,56.0,사내
 SN2614, S180P,17.0,12.0,4.5,15.0,사내
 SN2591, S161S,15.0,13.0,3.1,37.0,봉암8
 SN2614, E530P,16.0,15.0,6.5,33.0,사내
 SN2615, E460C,11.0,11.0,5.4,18.0,성동
 SN2598, D521S,11.0,10.0,2.5,6.0,성동
 SN2603, E540C,24.0,19.0,5.2,97.0,오비1
 SN2611, D350S,16.0,14.0,4.9,24.0,봉암9
 SN2603, E310S,15.0,14.0,5.0,25.0,사내
 SN2614, E510P,15.0,14.0,7.1,38.0,OFD
 SN2611, D340S,20.0,13.0,4.2,31.0,사내
 SN2601, A110S,11.0,6.0,10.5,16.0,오비3
 SN2597, G140S,14.0,11.0,4.7,23.0,사내
 SN2598, D722S,18.0,11.0,1.9,15.0,사내
 SN2607, E521S,12.0,11.0,3.5,13.0,한내
 SN2598, D321P,16.0,14.0,4.0,38.0,사내
 SN2627, E340S,16.0,13.0,6.7,23.0,사내
