vessel_id,block,length,width,height,location,id
 SN2596, D720S,25.0,23.0,inf,오비1,0
 SN2611, S120S,25.0,23.0,inf,오비1,1
 SN2602, D140C,25.0,23.0,inf,오비1,2
 SN2603, E530C,25.0,23.0,inf,오비1,3
 SN2612, M510P,25.0,23.0,inf,오비1,4
 SN2597, D720S,25.0,23.0,inf,오비1,5
 SN2602, E530C,25.0,23.0,inf,오비1,6
 SN2598, E510S,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2612, E332S,16.0,16.0,inf,오비1,10
 SN2463, D29AS,16.0,16.0,inf,오비1,11
 SN2599, E11ES,16.0,16.0,inf,오비1,12
 SN2607, E521S,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2602, G510P,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2455, E650C,24.0,17.0,inf,오비1,19
 SN2611, D620S,24.0,17.0,inf,오비1,20
 SN2597, D340S,24.0,17.0,inf,오비1,21
 SN2611, B120P,24.0,17.0,inf,오비1,22
,,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
