vessel_id,block,length,width,height,location,id
 SN2602, E540C,25.0,23.0,inf,오비1,0
 SN2603, E530C,25.0,23.0,inf,오비1,1
 SN2597, D710S,25.0,23.0,inf,오비1,2
 SN2611, S120P,25.0,23.0,inf,오비1,3
 SN2597, F520P,25.0,23.0,inf,오비1,4
 SN2455, S120P,25.0,23.0,inf,오비1,5
 SN2603, E540C,25.0,23.0,inf,오비1,6
,,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2603, F423S,16.0,16.0,inf,오비1,10
 SN2591, S161S,16.0,16.0,inf,오비1,11
 SN2601, A110P,16.0,16.0,inf,오비1,12
 SN2612, E311S,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2598, D712S,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2612, S14AS,24.0,17.0,inf,오비1,19
 SN2591, D360P,24.0,17.0,inf,오비1,20
 SN2627, B191S,24.0,17.0,inf,오비1,21
 SN2455, F520S,24.0,17.0,inf,오비1,22
 SN2590, A420S,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
