vessel_id,block,length,width,height,location,id
 SN2597, D710S,25.0,23.0,inf,오비1,0
 SN2597, D210C,25.0,23.0,inf,오비1,1
 SN2597, D140C,25.0,23.0,inf,오비1,2
 SN2611, S130P,25.0,23.0,inf,오비1,3
 SN2611, S130S,25.0,23.0,inf,오비1,4
 SN2457, B131P,25.0,23.0,inf,오비1,5
 SN2611, E540C,25.0,23.0,inf,오비1,6
,,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2603, F131P,16.0,16.0,inf,오비1,10
 SN2463, E422S,16.0,16.0,inf,오비1,11
 SN2456, E511P,16.0,16.0,inf,오비1,12
 SN2607, E232P,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2614, S180P,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2454, W820P,24.0,17.0,inf,오비1,19
 SN2590, E520S,24.0,17.0,inf,오비1,20
 SN2603, E510P,24.0,17.0,inf,오비1,21
 SN2598, B151P,24.0,17.0,inf,오비1,22
 SN2598, B141P,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
