vessel_id,block,length,width,height,weight,location
 SN2615, E420S,18.0,15.0,5.5,43.0,사내
 SN2598, B221P,15.0,15.0,3.2,65.0,OFD
 SN2601, T110P,15.0,15.0,2.8,72.0,사내
 SN2457, E62AP,16.0,11.0,2.6,18.0,봉암9
 SN2612, H132P,21.0,11.0,5.4,50.0,사내
 SN2597, D340P,21.0,14.0,4.4,33.0,사내
 SN2603, D330S,16.0,13.0,4.2,25.0,성동
 SN2611, D620S,13.0,11.0,5.8,17.0,성동
 SN2612, M510S,22.0,18.0,3.8,68.0,사내
 SN2614, S400P,17.0,13.0,8.4,16.0,성동
 SN2455, W820P,19.0,11.0,2.3,18.0,봉암9
 SN2456, D292S,13.0,11.0,2.0,7.0,봉암8
 SN2452, S430S,19.0,19.0,8.0,35.0,오비1
 SN2598, E230S,17.0,12.0,4.3,27.0,사내
 SN2591, E420S,18.0,15.0,5.5,43.0,사내
 SN2602, D620S,13.0,11.0,5.8,46.0,사내
 SN2463, E24AP,11.0,10.0,2.5,7.0,한내
 SN2456, E210P,15.0,13.0,6.0,33.0,OFD
 SN2615, E513P,15.0,11.0,2.0,22.0,사내
 SN2603, S130P,21.0,19.0,5.4,60.0,사내
 SN2591, B170S,11.0,10.0,2.0,12.0,사내
 SN2455, M710P,15.0,11.0,3.3,63.0,사내
 SN2601, D520S,22.0,11.0,6.9,35.0,한내
 SN2598, D321S,16.0,14.0,4.0,41.0,사내
 SN2603, D510S,18.0,11.0,2.2,16.0,사내
 SN2590, M920P,11.0,3.0,1.2,1.0,사내
 SN2591, S341P,11.0,10.0,2.3,12.0,봉암9
 SN2614, A420S,15.0,11.0,5.1,18.0,OFD
 SN2598, T120P,20.0,11.0,3.0,19.0,사내
 SN2463, A21AS,11.0,8.0,2.6,9.0,신한내
 SN2615, L150S,18.0,12.0,8.3,28.0,사내
 SN2455, S403P,18.0,11.0,2.6,17.0,사내
 SN2455, S230S,20.0,13.0,9.1,23.0,사내
 SN2597, D190C,20.0,15.0,1.9,42.0,사내
 SN2611, T330S,18.0,16.0,2.9,45.0,사내
 SN2615, M510S,16.0,11.0,3.1,25.0,사내
 SN2607, M220P,18.0,12.0,3.6,34.0,사내
 SN2601, E380C,19.0,11.0,1.3,7.0,봉암8
 SN2598, S111P,21.0,16.0,2.6,101.0,사내
 SN2598, T310P,16.0,16.0,2.8,66.0,사내
 SN2607, E521S,12.0,11.0,3.5,13.0,봉암9
 SN2463, E422P,11.0,7.0,1.3,10.0,OFD
 SN2599, E11YP,11.0,6.0,2.0,5.0,덕곡2
 SN2602, G370S,11.0,4.0,1.6,3.0,봉암8
 SN2614, S080P,15.0,12.0,5.6,16.0,사내
 SN2455, M610S,20.0,12.0,4.3,60.0,봉암9
 SN2601, D311S,20.0,14.0,4.9,51.0,덕곡1
 SN2452, Y900C,13.0,11.0,2.8,64.0,봉암8
 SN2601, A110S,11.0,6.0,10.5,16.0,사내
 SN2607, M210S,20.0,11.0,3.6,54.0,사내
 SN2591, E410S,18.0,15.0,5.4,42.0,봉암9
 SN2455, M900P,11.0,8.0,5.8,4.0,한내
 SN2455, F310P,16.0,13.0,7.8,24.0,사내
 SN2457, B19AS,20.0,11.0,2.3,35.0,덕곡2
 SN2591, E130C,16.0,12.0,4.7,3.0,성동
 SN2603, D770S,11.0,8.0,3.7,7.0,덕곡1
 SN2612, E332P,15.0,11.0,2.2,11.0,봉암9
 SN2591, A221P,17.0,17.0,4.6,46.0,사내
