vessel_id,block,length,width,height,weight,location
 SN2603, F421P,13.0,11.0,3.8,20.0,사내
 SN2603, T150C,20.0,15.0,2.8,58.0,봉암8
 SN2603, A210P,21.0,18.0,8.0,53.0,사내
 SN2456, E120C,20.0,15.0,3.2,25.0,사내
 SN2598, M110S,21.0,11.0,5.7,78.0,OFD
 SN2456, D291P,12.0,11.0,2.0,5.0,사내
 SN2611, D191P,15.0,11.0,1.9,33.0,덕곡1
 SN2601, T351S,17.0,16.0,2.7,52.0,사내
 SN2590, E520P,15.0,15.0,7.2,34.0,사내
 SN2603, D620S,13.0,11.0,5.8,46.0,사내
 SN2601, D520S,22.0,11.0,6.9,35.0,성동
 SN2603, E310P,15.0,14.0,5.0,25.0,사내
 SN2590, E650C,15.0,15.0,2.0,57.0,사내
 SN2611, E440C,21.0,14.0,5.7,79.0,OFD
 SN2611, F110S,15.0,13.0,3.5,21.0,사내
 SN2602, F210S,15.0,11.0,5.1,8.0,OFD
 SN2614, E640C,15.0,13.0,5.4,49.0,봉암9
 SN2455, C390S,20.0,11.0,0.7,11.0,한내
 SN2603, F131S,11.0,11.0,3.1,13.0,사내
 SN2615, E53AP,16.0,11.0,1.8,25.0,한내
 SN2597, D350P,16.0,14.0,4.4,26.0,성동
 SN2598, D722S,18.0,11.0,1.9,15.0,사내
 SN2607, M120S,20.0,13.0,6.2,58.0,사내
 SN2615, E420S,18.0,15.0,5.5,43.0,사내
 SN2602, D130C,20.0,16.0,1.9,48.0,사내
 SN2615, E61AS,11.0,10.0,2.0,7.0,봉암9
 SN2612, E322S,13.0,11.0,3.1,14.0,사내
 SN2597, D710S,23.0,20.0,6.8,51.0,오비1
 SN2627, F411S,18.0,11.0,4.4,19.0,덕곡1
 SN2627, S093P,12.0,11.0,2.5,17.0,봉암8
 SN2598, D331S,16.0,14.0,4.0,39.0,사내
 SN2603, F312P,17.0,11.0,4.0,32.0,봉암8
 SN2603, E410S,21.0,16.0,5.7,58.0,사내
 SN2611, D181P,16.0,11.0,1.9,30.0,사내
 SN2455, S401P,18.0,17.0,2.6,74.0,사내
 SN2602, D200C,20.0,18.0,1.9,43.0,성동
 SN2602, D140C,20.0,20.0,1.9,57.0,덕곡1
 SN2611, B140S,21.0,16.0,3.2,69.0,사내
 SN2597, F210P,15.0,11.0,4.5,8.0,사내
 SN2615, E360C,11.0,10.0,2.8,8.0,사내
 SN2603, D201S,18.0,11.0,1.9,36.0,봉암9
 SN2598, T720S,20.0,11.0,3.1,18.0,사내
 SN2598, B121P,20.0,17.0,3.1,108.0,성동
 SN2599, E11AS,12.0,11.0,2.3,28.0,신한내
 SN2590, S620P,18.0,17.0,5.9,28.0,사내
 SN2455, F710P,16.0,11.0,2.6,20.0,봉암9
 SN2597, D370S,21.0,14.0,4.4,35.0,성동
 SN2601, S113S,21.0,11.0,2.8,32.0,성동
 SN2591, S151S,15.0,13.0,2.3,38.0,사내
 SN2601, M900S,11.0,6.0,3.3,1.0,성동
 SN2603, T350P,17.0,16.0,2.8,33.0,사내
 SN2598, D311S,22.0,14.0,4.7,53.0,사내
 SN2455, E450C,20.0,14.0,5.2,44.0,OFD
 SN2603, D740S,19.0,11.0,4.2,49.0,사내
 SN2611, D720S,13.0,11.0,3.1,25.0,한내
 SN2612, E511S,17.0,11.0,1.9,20.0,사내
 SN2614, E440S,19.0,16.0,7.5,28.0,사내
 SN2601, M900P,11.0,6.0,3.3,1.0,덕곡2
 SN2615, S141P,15.0,11.0,2.3,31.0,성동
 SN2612, E511P,17.0,11.0,1.9,20.0,사내
 SN2602, D750S,18.0,11.0,5.9,21.0,사내
 SN2627, E510P,24.0,12.0,7.8,51.0,사내
 SN2607, E240C,21.0,15.0,4.0,73.0,성동
 SN2598, B121S,20.0,17.0,3.1,118.0,사내
 SN2598, B141P,17.0,16.0,3.1,90.0,사내
 SN2601, E520S,22.0,14.0,5.6,63.0,성동
 SN2603, H120P,22.0,12.0,6.4,35.0,사내
 SN2611, D500P,11.0,8.0,2.4,4.0,성동
 SN2615, S180S,17.0,12.0,4.5,15.0,한내
 SN2614, E510P,15.0,14.0,7.1,38.0,사내
 SN2598, T310P,16.0,16.0,2.8,66.0,사내
 SN2591, A221P,17.0,17.0,4.6,46.0,사내
 SN2591, E410S,18.0,15.0,5.4,42.0,사내
 SN2463, H11AS,19.0,11.0,2.6,15.0,사내
 SN2627, E340S,16.0,13.0,6.7,23.0,성동
 SN2599, E11ES,12.0,11.0,2.6,14.0,봉암8
 SN2456, D292P,13.0,11.0,2.0,7.0,덕곡2
 SN2601, S131P,22.0,16.0,2.6,101.0,사내
 SN2601, E410S,21.0,15.0,5.7,56.0,사내
 SN2456, E210S,15.0,13.0,6.0,32.0,한내
 SN2456, D391S,20.0,11.0,4.8,18.0,한내
 SN2602, F230C,11.0,10.0,4.6,6.0,성동
 SN2603, E520P,22.0,14.0,5.6,75.0,사내
 SN2614, S380S,15.0,14.0,3.1,19.0,봉암8
 SN2611, E520P,22.0,14.0,5.6,74.0,사내
 SN2611, E380C,19.0,11.0,3.7,14.0,사내
 SN2590, H200S,15.0,11.0,4.5,17.0,오비3
 SN2614, E540S,15.0,14.0,3.4,33.0,사내
 SN2463, A21DS,11.0,8.0,2.9,7.0,OFD
 SN2603, D131P,16.0,11.0,1.9,36.0,사내
 SN2611, D740S,19.0,11.0,4.2,49.0,사내
 SN2627, A220S,18.0,11.0,3.2,30.0,덕곡2
 SN2601, E420P,21.0,15.0,5.9,62.0,사내
 SN2590, B210C,19.0,15.0,4.8,2.0,사내
 SN2602, T150C,20.0,15.0,2.8,58.0,덕곡2
 SN2598, E310P,15.0,14.0,5.1,26.0,사내
 SN2616, E322S,15.0,11.0,3.8,27.0,덕곡2
 SN2598, D620S,13.0,11.0,2.2,16.0,사내
 SN2598, S112S,21.0,11.0,3.8,23.0,사내
 SN2602, F310S,15.0,12.0,8.2,9.0,신한내
 SN2603, T151C,20.0,15.0,2.7,98.0,봉암8
 SN2614, S180P,17.0,12.0,4.5,15.0,봉암9
 SN2453, H200S,19.0,14.0,5.6,66.0,사내
 SN2589, T15NP,11.0,3.0,0.5,1.0,사내
 SN2611, T320S,18.0,16.0,2.9,46.0,신한내
 SN2598, M310P,22.0,18.0,4.0,65.0,신한내
 SN2627, B120P,19.0,18.0,2.6,54.0,사내
 SN2611, D710S,15.0,11.0,5.8,7.0,신한내
 SN2455, W831C,14.0,11.0,2.4,7.0,덕곡2
 SN2455, M610S,20.0,12.0,4.3,60.0,봉암9
 SN2602, D210C,20.0,20.0,2.7,52.0,사내
 SN2611, S160S,20.0,19.0,5.4,57.0,사내
 SN2597, Y730C,12.0,12.0,4.0,7.0,성동
 SN2598, D321S,16.0,14.0,4.0,41.0,OFD
 SN2627, S090S,21.0,11.0,3.3,26.0,성동
 SN2615, S190S,17.0,13.0,4.8,18.0,사내
 SN2456, A12CS,13.0,11.0,2.6,5.0,봉암9
 SN2603, E530C,21.0,20.0,5.2,102.0,오비1
 SN2457, A312P,11.0,10.0,2.8,14.0,덕곡2
 SN2463, D39BP,21.0,11.0,2.0,15.0,사내
 SN2591, H170S,11.0,10.0,4.5,10.0,오비3
 SN2615, S161P,15.0,13.0,3.1,37.0,봉암8
 SN2607, M410S,22.0,18.0,3.6,64.0,사내
 SN2598, B111P,21.0,17.0,3.1,120.0,사내
 SN2455, C400P,21.0,11.0,0.7,10.0,한내
 SN2598, D721S,18.0,11.0,1.0,13.0,성동
 SN2611, E230S,17.0,13.0,4.7,28.0,봉암9
 SN2615, M410P,24.0,11.0,3.5,42.0,성동
 SN2455, E580S,11.0,10.0,1.0,10.0,사내
 SN2597, D380P,16.0,14.0,4.4,26.0,사내
 SN2455, F310S,16.0,14.0,7.8,29.0,사내
 SN2455, F220C,13.0,11.0,5.2,8.0,신한내
 SN2455, S100P,20.0,14.0,3.3,42.0,신한내
 SN2597, D310P,20.0,14.0,5.3,34.0,사내
 SN2597, D320P,16.0,14.0,4.4,25.0,봉암9
 SN2612, T331S,18.0,16.0,2.8,76.0,사내
 SN2591, E310S,17.0,15.0,4.9,43.0,OFD
 SN2454, S401P,18.0,17.0,2.6,74.0,사내
 SN2615, D180C,15.0,12.0,5.8,19.0,성동
 SN2602, F210P,15.0,11.0,5.1,8.0,사내
 SN2455, M920P,12.0,11.0,3.2,17.0,사내
 SN2598, E410S,23.0,22.0,5.9,98.0,사내
 SN2463, E422P,11.0,7.0,1.3,10.0,신한내
 SN2627, A220P,18.0,11.0,3.2,30.0,사내
 SN2597, D200C,20.0,20.0,1.9,47.0,덕곡1
 SN2602, D370P,20.0,13.0,4.2,32.0,사내
 SN2452, S430P,19.0,19.0,8.0,35.0,덕곡1
 SN2598, D712S,19.0,11.0,1.0,14.0,오비1
 SN2603, D380P,16.0,13.0,4.2,25.0,성동
 SN2612, E522S,11.0,10.0,3.9,13.0,덕곡2
 SN2614, F520P,13.0,11.0,5.2,11.0,한내
 SN2601, D131S,16.0,11.0,1.9,38.0,봉암8
 SN2611, D141P,20.0,11.0,1.9,52.0,봉암8
 SN2452, Y900C,13.0,11.0,2.8,64.0,사내
 SN2590, F520P,13.0,11.0,5.2,11.0,사내
 SN2603, D540S,11.0,5.0,2.2,2.0,한내
 SN2598, M510P,23.0,18.0,4.0,72.0,사내
 SN2597, F420P,18.0,17.0,8.1,43.0,사내
 SN2597, F210S,15.0,11.0,4.5,8.0,봉암8
 SN2614, D561C,11.0,9.0,1.5,8.0,봉암8
 SN2457, A312S,11.0,8.0,2.8,11.0,덕곡2
 SN2616, E33YS,11.0,7.0,1.7,6.0,봉암9
 SN2627, D380P,20.0,13.0,5.3,59.0,사내
 SN2611, D640S,19.0,11.0,4.6,28.0,사내
 SN2615, S350P,14.0,11.0,7.0,19.0,사내
 SN2603, D411S,20.0,13.0,4.3,43.0,사내
 SN2455, S180S,29.0,18.0,5.4,39.0,사내
 SN2597, F230C,11.0,10.0,4.6,6.0,신한내
 SN2616, S35XP,14.0,11.0,1.7,20.0,신한내
 SN2597, D340S,21.0,14.0,4.4,34.0,덕곡1
 SN2455, S403S,18.0,11.0,2.6,17.0,봉암9
 SN2598, B221P,15.0,15.0,3.2,65.0,덕곡2
 SN2603, D371P,20.0,14.0,4.1,48.0,사내
 SN2601, H130S,22.0,12.0,6.5,37.0,한내
 SN2457, D293S,16.0,11.0,2.0,8.0,봉암9
 SN2602, E540C,24.0,19.0,5.2,99.0,오비1
 SN2611, E530C,21.0,20.0,5.2,102.0,사내
 SN2611, D161P,15.0,11.0,1.9,34.0,덕곡2
 SN2603, D530S,16.0,11.0,2.2,16.0,한내
 SN2602, D730S,19.0,11.0,6.2,19.0,사내
 SN2591, D160S,12.0,11.0,5.8,18.0,사내
 SN2615, S082P,11.0,11.0,2.6,9.0,덕곡2
 SN2455, S120P,24.0,20.0,3.4,60.0,오비1
 SN2597, D181S,16.0,11.0,1.9,34.0,봉암8
 SN2601, D715S,11.0,10.0,1.0,6.0,성동
 SN2608, E113P,18.0,11.0,3.1,21.0,성동
 SN2457, B141S,25.0,19.0,2.2,76.0,사내
 SN2598, E520S,24.0,23.0,5.3,113.0,사내
 SN2612, B161P,20.0,16.0,3.2,102.0,사내
 SN2454, F630C,19.0,11.0,2.7,13.0,한내
 SN2614, S400S,17.0,13.0,8.4,17.0,신한내
 SN2612, M310S,22.0,18.0,3.5,61.0,사내
 SN2591, E44XS,15.0,11.0,2.3,5.0,봉암9
 SN2463, E424S,11.0,4.0,2.6,3.0,사내
 SN2604, D620S,13.0,11.0,2.0,17.0,덕곡2
 SN2607, E523S,12.0,11.0,2.2,14.0,봉암8
 SN2452, W830C,15.0,11.0,2.8,12.0,성동
 SN2611, S160P,20.0,19.0,5.4,57.0,덕곡1
 SN2601, D111P,20.0,11.0,3.4,45.0,봉암9
 SN2601, E370C,19.0,11.0,3.6,22.0,사내
 SN2463, E312S,16.0,11.0,3.5,33.0,사내
 SN2614, S610S,15.0,11.0,4.0,2.0,봉암9
 SN2611, T350P,17.0,16.0,2.8,33.0,사내
 SN2601, D713S,16.0,11.0,4.3,21.0,봉암8
 SN2455, S230S,20.0,13.0,9.1,23.0,사내
 SN2598, F421S,14.0,11.0,4.8,22.0,덕곡2
 SN2614, S820P,15.0,11.0,2.2,34.0,사내
 SN2456, E373P,12.0,11.0,1.0,10.0,사내
 SN2456, E611P,16.0,11.0,2.5,16.0,사내
 SN2603, D500P,11.0,8.0,2.4,4.0,OFD
 SN2607, S13AP,21.0,11.0,2.7,24.0,사내
 SN2627, B191S,17.0,11.0,2.3,34.0,오비1
 SN2455, F310P,16.0,13.0,7.8,24.0,신한내
 SN2454, F310P,16.0,13.0,7.8,24.0,한내
 SN2601, B120P,20.0,16.0,3.2,70.0,사내
 SN2603, D320S,16.0,14.0,4.2,26.0,덕곡2
 SN2615, M210P,16.0,11.0,4.1,44.0,봉암9
 SN2603, E520S,22.0,14.0,5.3,59.0,사내
 SN2596, Y390S,12.0,12.0,12.0,3.0,사내
 SN2598, B120P,20.0,17.0,3.1,65.0,사내
 SN2607, M410P,22.0,18.0,3.6,65.0,성동
 SN2590, A410P,12.0,11.0,4.3,11.0,사내
 SN2590, M220S,11.0,11.0,4.1,25.0,사내
 SN2612, E532P,11.0,4.0,1.7,3.0,사내
 SN2612, E524S,11.0,9.0,4.1,4.0,사내
