vessel_id,block,length,width,height,location,id
 SN2603, E530C,25.0,23.0,inf,오비1,0
 SN2597, E540C,25.0,23.0,inf,오비1,1
 SN2601, E540C,25.0,23.0,inf,오비1,2
 SN2611, S110P,25.0,23.0,inf,오비1,3
 SN2602, D140C,25.0,23.0,inf,오비1,4
 SN2602, E530C,25.0,23.0,inf,오비1,5
 SN2603, D110C,25.0,23.0,inf,오비1,6
 SN2597, D720S,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2612, E522S,16.0,16.0,inf,오비1,10
 SN2615, S141P,16.0,16.0,inf,오비1,11
 SN2456, D292P,16.0,16.0,inf,오비1,12
 SN2612, E330P,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2591, E310S,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2611, D411S,24.0,17.0,inf,오비1,19
 SN2627, A110C,24.0,17.0,inf,오비1,20
 SN2455, M910P,24.0,17.0,inf,오비1,21
 SN2627, B191P,24.0,17.0,inf,오비1,22
,,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
