vessel_id,block,length,width,height,location,id
 SN2603, S120S,25.0,23.0,inf,오비1,0
 SN2601, E260C,25.0,23.0,inf,오비1,1
 SN2611, S140S,25.0,23.0,inf,오비1,2
 SN2602, E530C,25.0,23.0,inf,오비1,3
 SN2611, S170S,25.0,23.0,inf,오비1,4
 SN2597, D720S,25.0,23.0,inf,오비1,5
 SN2597, F520P,25.0,23.0,inf,오비1,6
 SN2455, S120S,25.0,23.0,inf,오비1,7
,,25.0,23.0,inf,오비1,8
,,25.0,23.0,inf,오비1,9
 SN2611, D820S,16.0,16.0,inf,오비1,10
 SN2611, F522P,16.0,16.0,inf,오비1,11
 SN2615, M220S,16.0,16.0,inf,오비1,12
 SN2615, S350S,16.0,16.0,inf,오비1,13
,,16.0,16.0,inf,오비1,14
,,16.0,16.0,inf,오비1,15
 SN2615, M120S,21.0,16.0,inf,오비1,16
,,21.0,16.0,inf,오비1,17
,,21.0,16.0,inf,오비1,18
 SN2614, S080S,24.0,17.0,inf,오비1,19
 SN2601, S113P,24.0,17.0,inf,오비1,20
 SN2627, S391P,24.0,17.0,inf,오비1,21
 SN2457, E413P,24.0,17.0,inf,오비1,22
 SN2598, S113P,24.0,17.0,inf,오비1,23
,,24.0,17.0,inf,오비1,24
,,24.0,17.0,inf,오비1,25
