vessel_id,block,length,width,height,weight,location
 SN2463, D29AP,12.0,11.0,2.0,6.0,성동
 SN2612, B111P,22.0,16.0,3.2,115.0,사내
 SN2603, D211S,20.0,11.0,1.9,43.0,성동
 SN2611, E520P,22.0,14.0,5.6,74.0,사내
 SN2627, E530S,14.0,14.0,6.9,35.0,성동
 SN2612, E512P,11.0,11.0,3.1,13.0,한내
 SN2599, E11CP,11.0,8.0,3.3,9.0,OFD
 SN2453, E670C,21.0,11.0,5.2,64.0,사내
 SN2457, H14AS,12.0,12.0,4.0,3.0,한내
 SN2603, D320S,16.0,14.0,4.2,26.0,사내
 SN2611, F521P,16.0,11.0,2.8,11.0,사내
 SN2611, E520S,22.0,14.0,5.3,59.0,사내
 SN2611, D770S,11.0,8.0,3.7,7.0,덕곡2
 SN2611, T120S,16.0,14.0,2.9,42.0,성동
 SN2597, D390P,15.0,14.0,4.4,24.0,사내
 SN2602, E530C,21.0,20.0,5.2,102.0,오비1
 SN2598, T320S,26.0,16.0,3.1,70.0,사내
 SN2616, E42AS,11.0,7.0,2.3,10.0,봉암9
 SN2597, D170C,20.0,20.0,1.9,55.0,덕곡1
 SN2463, D29BP,13.0,11.0,2.0,7.0,한내
 SN2614, E550C,13.0,11.0,7.2,23.0,한내
 SN2611, M110P,21.0,11.0,6.3,84.0,사내
 SN2590, F210C,18.0,16.0,5.2,19.0,사내
 SN2598, Y900S,11.0,9.0,2.4,23.0,성동
 SN2598, H140S,16.0,11.0,8.2,13.0,사내
 SN2611, D500P,11.0,8.0,2.4,4.0,한내
 SN2603, D120C,20.0,16.0,2.7,47.0,사내
 SN2615, M220P,11.0,11.0,4.1,25.0,덕곡2
 SN2598, H150P,15.0,11.0,8.2,14.0,사내
 SN2454, F120C,11.0,9.0,3.6,4.0,사내
 SN2611, D730S,19.0,11.0,6.2,19.0,사내
 SN2463, D29CS,16.0,11.0,2.0,10.0,봉암8
 SN2611, A110S,11.0,7.0,11.5,19.0,사내
 SN2456, E373S,14.0,11.0,2.6,15.0,봉암8
 SN2597, T350S,16.0,16.0,2.8,32.0,사내
 SN2601, T310P,16.0,15.0,2.8,60.0,봉암9
 SN2615, D360P,16.0,11.0,5.5,37.0,사내
 SN2603, S130P,21.0,19.0,5.4,60.0,사내
 SN2590, S200P,18.0,13.0,6.7,19.0,한내
 SN2602, F530C,21.0,11.0,3.3,25.0,사내
 SN2607, M220P,18.0,12.0,3.6,34.0,사내
 SN2598, E380C,20.0,11.0,1.3,8.0,사내
 SN2611, F311S,15.0,11.0,5.3,25.0,사내
 SN2598, M900P,11.0,6.0,3.3,2.0,사내
 SN2615, S141P,15.0,11.0,2.3,31.0,오비1
 SN2591, E310P,17.0,15.0,4.9,42.0,사내
 SN2596, D710S,23.0,20.0,6.8,51.0,신한내
 SN2591, D160P,12.0,11.0,5.8,19.0,성동
 SN2596, Y900P,11.0,9.0,2.1,22.0,사내
 SN2603, D191P,15.0,11.0,1.9,33.0,사내
 SN2463, H11AS,19.0,11.0,2.6,15.0,봉암9
 SN2603, D181S,16.0,11.0,1.9,31.0,한내
 SN2608, E114P,16.0,11.0,4.3,19.0,신한내
 SN2463, E62XP,11.0,7.0,2.6,6.0,봉암8
 SN2611, D500S,11.0,8.0,2.4,4.0,봉암8
 SN2611, M110S,21.0,11.0,6.3,79.0,사내
 SN2602, D820S,11.0,4.0,4.1,2.0,사내
 SN2590, S210S,18.0,12.0,8.4,17.0,신한내
 SN2590, F520P,13.0,11.0,5.2,11.0,성동
 SN2601, B121P,20.0,16.0,3.2,109.0,사내
 SN2455, S100P,20.0,14.0,3.3,42.0,사내
