vessel_id,block,length,width,height,weight,location
 SN2453, M930P,11.0,3.0,2.0,2.0,덕곡2
 SN2603, B130P,21.0,16.0,3.2,60.0,사내
 SN2611, D391S,15.0,14.0,4.1,37.0,오비3
 SN2455, C400S,20.0,11.0,0.7,11.0,사내
 SN2602, D400S,18.0,13.0,4.2,30.0,사내
 SN2602, F530C,21.0,11.0,3.3,25.0,한내
 SN2597, F220C,18.0,14.0,4.6,26.0,성동
 SN2627, H310P,18.0,11.0,2.6,36.0,한내
 SN2607, E240C,21.0,15.0,4.0,73.0,OFD
 SN2463, A21CS,11.0,8.0,2.6,6.0,한내
 SN2456, B121S,20.0,16.0,2.2,58.0,사내
 SN2598, D37AS,22.0,11.0,2.2,26.0,한내
 SN2452, E710P,22.0,13.0,6.6,84.0,사내
 SN2627, B131S,25.0,18.0,2.3,61.0,사내
 SN2598, E420P,23.0,22.0,5.9,124.0,오비1
 SN2595, D340S,21.0,14.0,4.4,34.0,사내
 SN2598, B120P,20.0,17.0,3.1,65.0,사내
 SN2616, E322S,15.0,11.0,3.8,27.0,봉암9
 SN2615, L150S,18.0,12.0,8.3,28.0,사내
 SN2457, E511S,13.0,11.0,2.8,19.0,덕곡2
 SN2615, D180C,15.0,12.0,5.8,19.0,오비1
 SN2455, C390S,20.0,11.0,0.7,11.0,한내
 SN2608, E22AS,11.0,10.0,4.7,10.0,사내
 SN2598, E410S,23.0,22.0,5.9,98.0,오비1
 SN2611, D131S,16.0,11.0,1.9,36.0,한내
 SN2614, S820P,15.0,11.0,2.2,34.0,사내
 SN2627, B130P,25.0,18.0,2.3,72.0,사내
 SN2627, D380S,19.0,13.0,5.3,57.0,사내
 SN2463, E312P,16.0,11.0,3.5,34.0,한내
 SN2603, D411S,20.0,13.0,4.3,43.0,사내
 SN2603, E440C,21.0,14.0,5.7,79.0,사내
 SN2602, D730S,19.0,11.0,6.2,19.0,사내
 SN2455, W820S,19.0,11.0,2.3,18.0,사내
 SN2611, E310P,15.0,14.0,5.0,25.0,사내
 SN2627, A410S,12.0,11.0,4.6,21.0,사내
 SN2612, E514S,21.0,11.0,2.8,15.0,성동
 SN2615, M210S,13.0,11.0,4.1,33.0,OFD
 SN2456, E611S,16.0,11.0,2.5,17.0,한내
 SN2612, M310P,22.0,18.0,3.5,64.0,사내
 SN2612, S18BS,11.0,11.0,4.1,9.0,신한내
 SN2455, M320P,12.0,11.0,4.4,17.0,덕곡2
 SN2452, S230S,20.0,13.0,9.1,23.0,사내
 SN2611, F522S,12.0,11.0,3.6,15.0,성동
 SN2601, M610C,21.0,15.0,3.3,56.0,사내
 SN2612, E521P,12.0,11.0,2.6,11.0,봉암8
 SN2597, D191P,15.0,11.0,1.9,34.0,오비1
 SN2611, T350P,17.0,16.0,2.8,33.0,성동
 SN2603, D211S,20.0,11.0,1.9,43.0,성동
 SN2611, B140S,21.0,16.0,3.2,69.0,신한내
 SN2456, D293S,16.0,11.0,2.0,8.0,사내
 SN2603, T520S,11.0,6.0,2.9,3.0,한내
 SN2611, T130S,17.0,14.0,2.9,42.0,사내
 SN2453, B200C,18.0,17.0,2.3,62.0,성동
 SN2598, T110P,16.0,15.0,2.8,77.0,덕곡2
 SN2601, B110S,21.0,16.0,3.8,67.0,사내
 SN2612, M220S,20.0,12.0,3.6,41.0,한내
 SN2598, E510P,23.0,22.0,5.2,104.0,덕곡1
 SN2626, S160S,25.0,20.0,3.3,101.0,사내
 SN2615, E53AS,16.0,11.0,1.8,25.0,OFD
 SN2602, E530C,21.0,20.0,5.2,102.0,오비1
 SN2463, E24AS,11.0,10.0,2.5,7.0,한내
 SN2598, B141P,17.0,16.0,3.1,90.0,사내
 SN2597, Y730C,12.0,12.0,4.0,7.0,봉암9
 SN2597, D340P,21.0,14.0,4.4,33.0,OFD
 SN2598, E370C,20.0,11.0,3.7,22.0,사내
 SN2598, S122S,20.0,11.0,3.8,22.0,오비1
 SN2612, E321P,11.0,8.0,3.3,13.0,사내
 SN2601, M900P,11.0,6.0,3.3,1.0,성동
 SN2615, E330P,15.0,11.0,6.0,10.0,한내
 SN2614, E510S,14.0,12.0,7.1,31.0,사내
 SN2603, T150C,20.0,15.0,2.8,58.0,OFD
 SN2627, S131P,23.0,18.0,2.5,106.0,사내
 SN2591, D350S,15.0,11.0,5.5,30.0,사내
 SN2589, T15NP,11.0,3.0,0.5,1.0,봉암9
 SN2601, M220P,18.0,12.0,3.5,34.0,사내
 SN2603, A110P,11.0,7.0,11.5,19.0,사내
 SN2612, E421P,11.0,10.0,1.5,11.0,사내
 SN2614, F623S,11.0,6.0,3.0,5.0,덕곡2
 SN2602, D171P,20.0,11.0,1.9,46.0,성동
 SN2463, D29AP,12.0,11.0,2.0,6.0,사내
 SN2627, A110C,12.0,11.0,11.2,27.0,사내
 SN2456, A12BP,11.0,6.0,2.6,4.0,사내
 SN2607, M210P,20.0,11.0,3.6,54.0,사내
 SN2611, D310S,20.0,14.0,4.3,33.0,신한내
 SN2611, E530C,21.0,20.0,5.2,102.0,사내
 SN2603, E310P,15.0,14.0,5.0,25.0,사내
 SN2615, S082S,11.0,11.0,2.6,9.0,봉암9
 SN2626, E550C,16.0,11.0,0.8,48.0,사내
 SN2607, M410S,22.0,18.0,3.6,64.0,사내
 SN2602, G370P,11.0,4.0,1.6,3.0,성동
 SN2615, E511S,12.0,11.0,5.2,17.0,봉암9
 SN2597, D340S,21.0,14.0,4.4,34.0,사내
 SN2611, E430C,21.0,15.0,5.7,81.0,사내
 SN2602, D770S,11.0,8.0,3.7,8.0,한내
 SN2453, S180S,29.0,18.0,5.4,38.0,사내
 SN2611, E370C,19.0,11.0,4.9,18.0,사내
 SN2627, S093S,12.0,11.0,2.5,17.0,덕곡2
 SN2602, F420S,18.0,16.0,8.2,45.0,덕곡1
 SN2611, S170P,21.0,19.0,5.4,60.0,덕곡1
 SN2601, B202P,15.0,11.0,7.5,11.0,사내
 SN2597, D320P,16.0,14.0,4.4,25.0,오비1
 SN2611, B200S,21.0,15.0,8.0,33.0,사내
 SN2611, F521S,16.0,11.0,2.8,11.0,봉암9
 SN2602, E520P,22.0,14.0,5.6,74.0,성동
 SN2599, E11AS,12.0,11.0,2.3,28.0,한내
 SN2598, D620S,13.0,11.0,2.2,16.0,봉암8
