vessel_id,block,length,width,height,weight,location
 SN2603, D380P,16.0,13.0,4.2,25.0,성동
 SN2607, M120P,19.0,13.0,6.2,66.0,한내
 SN2598, T720P,20.0,11.0,3.1,18.0,한내
 SN2603, D540S,11.0,5.0,2.2,2.0,덕곡2
 SN2599, E11BP,12.0,11.0,2.7,11.0,덕곡2
 SN2614, S720S,15.0,15.0,2.8,25.0,덕곡2
 SN2455, M410P,19.0,12.0,3.4,46.0,봉암9
 SN2603, F131S,11.0,11.0,3.1,13.0,오비3
 SN2603, F421P,13.0,11.0,3.8,20.0,성동
 SN2611, D201P,18.0,11.0,1.9,37.0,덕곡2
 SN2611, E370C,19.0,11.0,4.9,18.0,한내
 SN2627, H120S,19.0,11.0,6.6,16.0,사내
 SN2615, E330S,15.0,11.0,6.0,13.0,한내
 SN2455, C390P,21.0,11.0,0.7,11.0,오비1
 SN2612, T331S,18.0,16.0,2.8,76.0,사내
 SN2602, D390S,15.0,13.0,4.2,23.0,봉암9
 SN2455, E350C,20.0,14.0,2.9,53.0,봉암9
 SN2456, D391S,20.0,11.0,4.8,18.0,덕곡2
 SN2602, D171P,20.0,11.0,1.9,46.0,한내
 SN2604, G140S,14.0,11.0,4.7,22.0,사내
 SN2611, T330S,18.0,16.0,2.9,45.0,신한내
 SN2603, H110S,22.0,12.0,7.8,34.0,덕곡1
 SN2604, D620S,13.0,11.0,2.0,17.0,사내
 SN2598, E510P,23.0,22.0,5.2,104.0,오비1
 SN2454, H220S,17.0,13.0,4.6,27.0,성동
 SN2599, E11AP,12.0,11.0,2.3,29.0,봉암8
 SN2597, D370S,21.0,14.0,4.4,35.0,사내
 SN2611, F311S,15.0,11.0,5.3,25.0,봉암9
 SN2612, S16AS,20.0,11.0,2.7,21.0,사내
 SN2611, D330P,16.0,13.0,4.2,24.0,신한내
 SN2456, D191P,11.0,10.0,2.3,7.0,성동
 SN2601, D41AS,20.0,11.0,2.2,17.0,덕곡1
 SN2597, T350P,17.0,16.0,4.5,36.0,덕곡1
 SN2602, F230C,11.0,10.0,4.6,6.0,사내
 SN2614, A210C,16.0,11.0,8.9,23.0,사내
 SN2615, E511S,12.0,11.0,5.2,17.0,봉암8
 SN2608, E32AP,11.0,8.0,3.8,10.0,사내
 SN2602, D120C,20.0,16.0,2.7,47.0,사내
 SN2607, M220P,18.0,12.0,3.6,34.0,신한내
 SN2601, E360C,11.0,11.0,1.8,9.0,사내
 SN2627, F411S,18.0,11.0,4.4,19.0,사내
 SN2598, D321P,16.0,14.0,4.0,38.0,봉암9
 SN2611, S170S,21.0,19.0,5.4,61.0,오비1
 SN2590, B210C,19.0,15.0,4.8,2.0,사내
 SN2454, C820S,19.0,11.0,1.8,8.0,덕곡1
 SN2612, E122P,11.0,10.0,2.4,7.0,덕곡2
 SN2611, D130C,20.0,16.0,1.9,48.0,성동
 SN2455, F310P,16.0,13.0,7.8,24.0,성동
 SN2614, S310S,15.0,11.0,3.1,17.0,봉암9
 SN2601, E370C,19.0,11.0,3.6,22.0,신한내
 SN2601, D131S,16.0,11.0,1.9,38.0,성동
 SN2454, H220P,17.0,11.0,4.6,26.0,사내
 SN2611, E310P,15.0,14.0,5.0,25.0,봉암8
 SN2604, D730S,18.0,14.0,6.7,33.0,오비3
 SN2457, A211P,17.0,11.0,5.2,42.0,성동
 SN2612, E423S,16.0,11.0,1.0,13.0,성동
 SN2607, M110P,22.0,11.0,6.2,83.0,성동
 SN2598, E260C,19.0,17.0,6.6,64.0,사내
 SN2601, B130S,22.0,16.0,3.2,66.0,사내
 SN2611, T330P,18.0,17.0,2.9,48.0,사내
 SN2463, D39BS,20.0,11.0,2.0,19.0,신한내
 SN2614, E370P,12.0,12.0,4.0,6.0,사내
 SN2591, D360S,15.0,11.0,5.5,35.0,성동
 SN2589, T15NP,11.0,3.0,0.5,1.0,덕곡2
 SN2456, A12AS,11.0,7.0,2.8,6.0,사내
 SN2597, D720S,23.0,20.0,6.7,64.0,사내
 SN2627, H120P,19.0,11.0,6.6,16.0,사내
 SN2590, F210C,18.0,16.0,5.2,19.0,사내
 SN2611, D310S,20.0,14.0,4.3,33.0,사내
 SN2603, D620S,13.0,11.0,5.8,46.0,한내
 SN2455, B180S,19.0,18.0,2.3,53.0,사내
 SN2598, D311S,22.0,14.0,4.7,53.0,사내
 SN2455, S230P,20.0,13.0,9.1,22.0,신한내
 SN2455, M900P,11.0,8.0,5.8,4.0,사내
 SN2603, B140S,21.0,16.0,3.2,69.0,사내
 SN2611, D340P,20.0,13.0,4.2,31.0,사내
 SN2614, E520S,15.0,14.0,7.2,30.0,사내
 SN2601, D331P,16.0,14.0,4.1,38.0,사내
 SN2612, E522S,11.0,10.0,3.9,13.0,한내
 SN2463, E24AS,11.0,10.0,2.5,7.0,사내
 SN2603, D171S,20.0,11.0,1.9,45.0,봉암9
 SN2614, E540S,15.0,14.0,3.4,33.0,사내
 SN2590, E640C,15.0,13.0,5.4,49.0,봉암9
 SN2590, S210P,18.0,12.0,8.4,17.0,사내
 SN2456, D192P,11.0,8.0,2.3,7.0,사내
 SN2601, E260C,19.0,19.0,7.3,59.0,덕곡1
 SN2614, E470C,18.0,11.0,4.3,52.0,덕곡2
 SN2590, E530S,16.0,15.0,6.5,33.0,사내
 SN2611, D211S,20.0,11.0,1.9,43.0,사내
 SN2603, D110C,20.0,20.0,3.5,53.0,사내
 SN2603, E440C,21.0,14.0,5.7,79.0,사내
 SN2603, T520P,11.0,6.0,2.9,3.0,OFD
 SN2455, F520P,16.0,14.0,5.2,22.0,사내
 SN2601, S113S,21.0,11.0,2.8,32.0,사내
 SN2627, F411P,18.0,11.0,4.4,19.0,덕곡2
 SN2627, A410P,12.0,11.0,4.6,21.0,봉암8
 SN2627, S093S,12.0,11.0,2.5,17.0,사내
 SN2602, E530C,21.0,20.0,5.2,102.0,사내
 SN2615, S180P,17.0,12.0,4.5,15.0,사내
 SN2456, B121P,20.0,16.0,2.2,66.0,사내
 SN2607, E541S,11.0,6.0,2.5,5.0,봉암9
 SN2598, F522P,11.0,11.0,3.7,15.0,사내
 SN2590, F300C,11.0,9.0,3.0,10.0,봉암9
 SN2598, B221S,15.0,15.0,3.2,74.0,사내
 SN2597, E540C,22.0,19.0,5.2,84.0,사내
 SN2597, D310P,20.0,14.0,5.3,34.0,사내
 SN2602, D640S,19.0,11.0,4.6,28.0,사내
 SN2452, S430S,19.0,19.0,8.0,35.0,오비1
 SN2611, S130P,21.0,19.0,5.4,60.0,사내
 SN2611, T320S,18.0,16.0,2.9,46.0,사내
 SN2612, M210P,20.0,11.0,3.6,54.0,성동
 SN2627, S090P,21.0,11.0,3.3,26.0,사내
 SN2614, S600P,15.0,11.0,3.1,14.0,사내
 SN2615, C360P,15.0,11.0,0.7,7.0,사내
 SN2591, B160P,14.0,13.0,2.5,26.0,사내
 SN2607, M410P,22.0,18.0,3.6,65.0,성동
