vessel_id,block,length,width,height,weight,location
 SN2602, F210S,15.0,11.0,5.1,8.0,성동
 SN2601, E520S,22.0,14.0,5.6,63.0,사내
 SN2456, D292S,13.0,11.0,2.0,7.0,사내
 SN2611, S160P,20.0,19.0,5.4,57.0,사내
 SN2611, E420P,21.0,17.0,5.7,69.0,성동
 SN2615, M510P,16.0,11.0,3.1,34.0,성동
 SN2599, E11AP,12.0,11.0,2.3,29.0,사내
 SN2614, S390P,15.0,14.0,5.2,18.0,사내
 SN2602, D390S,15.0,13.0,4.2,23.0,한내
 SN2616, E312P,11.0,10.0,2.0,5.0,성동
 SN2455, M610S,20.0,12.0,4.3,60.0,봉암8
 SN2627, S391P,17.0,13.0,2.6,58.0,사내
 SN2608, E32AP,11.0,8.0,3.8,10.0,사내
 SN2455, S120P,24.0,20.0,3.4,60.0,덕곡1
 SN2626, S160P,25.0,20.0,3.3,101.0,사내
 SN2452, S230S,20.0,13.0,9.1,23.0,성동
 SN2452, C720P,22.0,11.0,0.7,11.0,사내
 SN2458, S16AS,21.0,11.0,1.8,56.0,덕곡1
 SN2463, D29BS,13.0,11.0,2.0,8.0,사내
 SN2603, D141S,20.0,11.0,1.9,52.0,사내
 SN2612, B181S,15.0,11.0,3.4,27.0,봉암8
 SN2603, E440C,21.0,14.0,5.7,79.0,신한내
 SN2603, B110P,22.0,16.0,3.2,65.0,사내
 SN2611, D730S,19.0,11.0,6.2,19.0,한내
 SN2598, E420P,23.0,22.0,5.9,124.0,사내
 SN2615, E330S,15.0,11.0,6.0,13.0,신한내
 SN2456, E310S,15.0,14.0,5.6,42.0,성동
 SN2591, E44XP,15.0,11.0,2.3,5.0,한내
 SN2590, M220S,11.0,11.0,4.1,25.0,봉암9
 SN2453, H200P,19.0,14.0,5.6,66.0,봉암9
 SN2597, D400P,20.0,14.0,4.4,32.0,사내
 SN2597, T350S,16.0,16.0,2.8,32.0,사내
 SN2611, E510S,21.0,14.0,5.3,51.0,덕곡1
 SN2612, E512P,11.0,11.0,3.1,13.0,덕곡2
 SN2598, E350C,16.0,14.0,5.2,49.0,오비3
 SN2463, D29AS,11.0,10.0,2.0,5.0,사내
 SN2603, D340P,20.0,13.0,4.2,31.0,성동
 SN2616, S35XP,14.0,11.0,1.7,20.0,봉암9
 SN2463, D29BP,13.0,11.0,2.0,7.0,사내
 SN2614, F332S,11.0,8.0,2.5,13.0,봉암9
 SN2590, M920P,11.0,3.0,1.2,1.0,성동
 SN2615, M310S,17.0,11.0,3.1,33.0,사내
 SN2598, D331P,16.0,14.0,4.0,39.0,성동
 SN2601, E420P,21.0,15.0,5.9,62.0,사내
 SN2455, M510P,19.0,12.0,4.7,54.0,오비3
 SN2598, M310P,22.0,18.0,4.0,65.0,성동
 SN2456, A12BP,11.0,6.0,2.6,4.0,사내
 SN2612, S13AP,21.0,11.0,2.7,24.0,사내
