vessel_id,block,length,width,height,weight,location
 SN2598, T120S,21.0,11.0,3.0,22.0,성동
 SN2603, D530S,16.0,11.0,2.2,16.0,사내
 SN2598, S141P,16.0,16.0,2.6,78.0,사내
 SN2454, F710P,16.0,11.0,2.6,20.0,사내
 SN2627, B130S,25.0,18.0,2.3,71.0,사내
 SN2456, E320P,16.0,16.0,5.9,37.0,사내
 SN2612, E422P,12.0,11.0,2.5,16.0,사내
 SN2607, M220S,18.0,12.0,3.6,33.0,봉암9
 SN2614, F631S,12.0,12.0,4.0,24.0,봉암8
 SN2627, B191S,17.0,11.0,2.3,34.0,사내
 SN2455, E712S,11.0,3.0,2.6,2.0,사내
 SN2456, D192S,11.0,8.0,2.3,8.0,사내
 SN2627, F411P,18.0,11.0,4.4,19.0,봉암9
 SN2607, M410P,22.0,18.0,3.6,65.0,사내
 SN2602, G130S,16.0,11.0,4.3,18.0,사내
 SN2455, M920S,12.0,11.0,3.2,17.0,사내
 SN2614, S610S,15.0,11.0,4.0,2.0,신한내
 SN2597, D410S,18.0,14.0,4.4,38.0,사내
 SN2611, D350S,16.0,14.0,4.9,24.0,봉암9
 SN2603, E410P,21.0,16.0,5.7,58.0,사내
 SN2611, D191S,15.0,11.0,1.9,31.0,사내
 SN2611, T320P,18.0,17.0,2.9,48.0,사내
 SN2602, G510P,11.0,5.0,1.6,2.0,사내
 SN2598, D712S,19.0,11.0,1.0,14.0,성동
 SN2611, F521S,16.0,11.0,2.8,11.0,사내
 SN2463, A21FS,11.0,8.0,2.8,7.0,봉암8
 SN2597, D370S,21.0,14.0,4.4,35.0,사내
 SN2591, E420S,18.0,15.0,5.5,43.0,사내
 SN2590, F520P,13.0,11.0,5.2,11.0,사내
 SN2607, F11AP,17.0,11.0,2.6,18.0,사내
 SN2627, E470P,11.0,6.0,2.6,4.0,성동
 SN2601, D311S,20.0,14.0,4.9,51.0,덕곡2
 SN2602, E510S,21.0,14.0,5.3,51.0,사내
