vessel_id,block,length,width,height,weight,location
 SN2603, T510P,11.0,6.0,2.7,7.0,사내
 SN2601, B141P,21.0,16.0,3.2,111.0,사내
 SN2602, F420S,18.0,16.0,8.2,45.0,사내
 SN2601, S113P,21.0,11.0,2.8,32.0,사내
 SN2611, B201P,15.0,11.0,3.2,52.0,사내
 SN2456, E210S,15.0,13.0,6.0,32.0,사내
 SN2611, D310S,20.0,14.0,4.3,33.0,사내
 SN2601, E420P,21.0,15.0,5.9,62.0,사내
 SN2601, D35AS,16.0,11.0,2.2,20.0,사내
 SN2456, E241P,15.0,11.0,6.2,32.0,사내
 SN2615, E370P,12.0,12.0,4.0,6.0,사내
 SN2611, D371S,20.0,14.0,4.1,48.0,사내
 SN2452, S830P,17.0,11.0,5.8,21.0,사내
 SN2603, A210S,21.0,18.0,8.0,51.0,사내
 SN2611, M110P,21.0,11.0,6.3,84.0,사내
 SN2591, D160S,12.0,11.0,5.8,18.0,사내
 SN2597, G140S,14.0,11.0,4.7,23.0,사내
 SN2601, B202P,15.0,11.0,7.5,11.0,사내
 SN2601, D723S,22.0,11.0,2.0,19.0,사내
 SN2603, T320S,18.0,16.0,2.9,46.0,사내
 SN2603, D820S,11.0,4.0,4.1,2.0,사내
 SN2626, E620S,22.0,12.0,4.8,111.0,사내
 SN2601, E410S,21.0,15.0,5.7,56.0,사내
 SN2612, E512S,11.0,10.0,2.9,14.0,사내
 SN2614, F520P,13.0,11.0,5.2,11.0,사내
 SN2615, E513S,12.0,11.0,2.0,17.0,사내
 SN2607, E233P,11.0,10.0,4.1,18.0,사내
 SN2598, B221P,15.0,15.0,3.2,65.0,사내
 SN2601, D713S,16.0,11.0,4.3,21.0,사내
 SN2603, D211S,20.0,11.0,1.9,43.0,사내
 SN2454, F710S,16.0,11.0,2.6,20.0,사내
 SN2590, E540P,15.0,14.0,3.4,33.0,사내
 SN2612, T131S,16.0,14.0,2.8,74.0,사내
 SN2598, T310S,16.0,16.0,2.8,77.0,사내
 SN2599, E11AS,12.0,11.0,2.3,28.0,사내
 SN2627, B180S,19.0,16.0,2.3,46.0,사내
 SN2456, D391P,21.0,11.0,4.8,14.0,사내
 SN2612, E240C,21.0,15.0,3.1,67.0,사내
 SN2601, M510S,23.0,18.0,3.7,67.0,사내
 SN2627, E340S,16.0,13.0,6.7,23.0,사내
 SN2452, C720P,22.0,11.0,0.7,11.0,사내
 SN2608, E116P,11.0,8.0,2.4,9.0,사내
 SN2611, A210S,21.0,18.0,8.0,51.0,사내
 SN2601, E150C,15.0,12.0,5.0,50.0,사내
 SN2615, S082P,11.0,11.0,2.6,9.0,사내
 SN2602, D610S,11.0,10.0,4.0,10.0,사내
 SN2455, M610P,20.0,12.0,4.3,54.0,사내
 SN2601, S111P,21.0,16.0,2.6,93.0,사내
 SN2615, S190P,17.0,13.0,4.8,18.0,사내
 SN2597, D211S,20.0,11.0,1.9,46.0,사내
 SN2627, D380P,20.0,13.0,5.3,59.0,사내
 SN2607, E240C,21.0,15.0,4.0,73.0,사내
 SN2457, E110P,16.0,12.0,7.6,19.0,사내
