vessel_id,block,length,width,height,weight,location
 SN2455, W820P,19.0,11.0,2.3,18.0,봉암9
 SN2601, E380C,19.0,11.0,1.3,7.0,봉암9
 SN2463, E424S,11.0,4.0,2.6,3.0,성동
 SN2599, E11CP,11.0,8.0,3.3,9.0,사내
 SN2590, H200S,15.0,11.0,4.5,17.0,봉암8
 SN2608, E115P,11.0,7.0,4.8,5.0,봉암8
 SN2598, S121P,20.0,16.0,2.6,98.0,사내
 SN2627, B131P,25.0,18.0,2.3,67.0,사내
 SN2615, M410P,24.0,11.0,3.5,42.0,성동
 SN2454, F520P,16.0,14.0,5.2,22.0,사내
 SN2603, B201S,15.0,11.0,3.2,44.0,성동
 SN2457, B15AP,20.0,11.0,3.3,36.0,사내
 SN2455, C390S,20.0,11.0,0.7,11.0,성동
 SN2591, E310P,17.0,15.0,4.9,42.0,신한내
 SN2607, E210S,15.0,12.0,3.7,26.0,봉암8
 SN2611, M110P,21.0,11.0,6.3,84.0,성동
 SN2602, F310P,15.0,12.0,8.2,9.0,사내
 SN2463, A21DS,11.0,8.0,2.9,7.0,봉암9
 SN2591, E310S,17.0,15.0,4.9,43.0,사내
 SN2613, D370C,12.0,11.0,2.4,20.0,사내
 SN2601, T320P,18.0,17.0,2.9,44.0,사내
 SN2612, E512S,11.0,10.0,2.9,14.0,성동
 SN2591, S161S,15.0,13.0,3.1,37.0,한내
 SN2598, B221P,15.0,15.0,3.2,65.0,봉암8
 SN2607, M120P,19.0,13.0,6.2,66.0,사내
 SN2454, S411P,18.0,15.0,2.6,63.0,사내
 SN2603, T150C,20.0,15.0,2.8,58.0,봉암8
 SN2455, F520S,16.0,15.0,5.2,24.0,사내
 SN2597, D140C,21.0,20.0,1.9,55.0,사내
 SN2455, W831C,14.0,11.0,2.4,7.0,성동
 SN2602, E540C,24.0,19.0,5.2,99.0,오비1
 SN2597, M120P,19.0,13.0,6.0,68.0,사내
 SN2590, S210S,18.0,12.0,8.4,17.0,사내
 SN2452, C720P,22.0,11.0,0.7,11.0,성동
 SN2614, E520S,15.0,14.0,7.2,30.0,사내
 SN2611, F311P,15.0,11.0,5.3,25.0,성동
 SN2591, D180C,15.0,12.0,5.8,19.0,한내
 SN2452, S230P,20.0,13.0,9.1,22.0,OFD
 SN2598, S113S,21.0,11.0,2.8,32.0,사내
 SN2598, D111S,22.0,11.0,1.9,63.0,성동
 SN2597, F230C,11.0,10.0,4.6,6.0,사내
 SN2615, E53AS,16.0,11.0,1.8,25.0,사내
 SN2612, E512P,11.0,11.0,3.1,13.0,봉암9
 SN2590, S210P,18.0,12.0,8.4,17.0,성동
 SN2457, E511P,13.0,11.0,2.8,21.0,봉암8
 SN2627, E360C,15.0,12.0,4.3,30.0,성동
 SN2614, S720S,15.0,15.0,2.8,25.0,봉암8
 SN2603, D411P,20.0,13.0,4.1,43.0,사내
 SN2602, F420P,18.0,16.0,8.2,42.0,덕곡1
 SN2615, S08AS,15.0,11.0,1.8,8.0,사내
 SN2455, M920P,12.0,11.0,3.2,17.0,봉암9
 SN2454, S401P,18.0,17.0,2.6,74.0,사내
 SN2597, D620S,15.0,12.0,2.2,24.0,신한내
 SN2599, E11CS,11.0,8.0,3.3,9.0,덕곡2
 SN2453, E710S,24.0,13.0,6.6,88.0,성동
 SN2607, E240C,21.0,15.0,4.0,73.0,사내
 SN2598, T110S,16.0,15.0,2.8,94.0,덕곡2
 SN2614, A220P,17.0,17.0,4.3,31.0,사내
 SN2603, H120P,22.0,12.0,6.4,35.0,성동
 SN2455, A120C,17.0,15.0,4.8,32.0,덕곡2
 SN2611, S170S,21.0,19.0,5.4,61.0,사내
 SN2598, D712S,19.0,11.0,1.0,14.0,사내
 SN2627, S093S,12.0,11.0,2.5,17.0,성동
 SN2603, E520P,22.0,14.0,5.6,75.0,사내
 SN2453, E670C,21.0,11.0,5.2,64.0,사내
 SN2603, H130S,21.0,12.0,6.5,33.0,사내
 SN2601, D321P,16.0,14.0,4.1,39.0,사내
 SN2603, A210P,21.0,18.0,8.0,53.0,사내
 SN2598, B141S,17.0,17.0,3.1,98.0,사내
 SN2603, E360C,11.0,10.0,1.8,6.0,오비1
 SN2615, E52AS,11.0,9.0,1.7,5.0,한내
 SN2611, B201S,15.0,11.0,3.2,44.0,한내
 SN2455, M410S,19.0,12.0,3.4,46.0,사내
 SN2601, E520S,22.0,14.0,5.6,63.0,사내
 SN2597, F420P,18.0,17.0,8.1,43.0,사내
 SN2601, M900P,11.0,6.0,3.3,1.0,한내
 SN2603, D360P,15.0,14.0,4.9,23.0,봉암9
 SN2601, D620S,15.0,12.0,2.2,24.0,봉암9
