vessel_id,block,length,width,height,weight,location
 SN2456, A12DP,11.0,9.0,2.6,5.0,봉암9
 SN2598, F424S,11.0,9.0,4.4,7.0,봉암8
 SN2601, M220S,18.0,12.0,3.5,34.0,한내
 SN2601, D714S,22.0,11.0,2.5,22.0,사내
 SN2603, D820S,11.0,4.0,4.1,2.0,사내
 SN2597, D380P,16.0,14.0,4.4,26.0,신한내
 SN2601, M900P,11.0,6.0,3.3,1.0,봉암9
 SN2602, F420P,18.0,16.0,8.2,42.0,사내
 SN2611, S170P,21.0,19.0,5.4,60.0,덕곡1
 SN2601, S110P,21.0,21.0,8.3,58.0,오비1
 SN2607, E541P,11.0,6.0,2.5,5.0,봉암9
 SN2457, E210P,15.0,13.0,6.0,33.0,사내
 SN2602, F520S,19.0,18.0,6.3,68.0,사내
 SN2611, D500S,11.0,8.0,2.4,4.0,한내
 SN2603, E540C,24.0,19.0,5.2,97.0,덕곡1
 SN2607, M310S,23.0,18.0,3.6,68.0,사내
 SN2612, E120S,12.0,11.0,6.7,1.0,사내
 SN2602, E510S,21.0,14.0,5.3,51.0,사내
 SN2590, E650C,15.0,15.0,2.0,57.0,사내
 SN2598, T110P,16.0,15.0,2.8,77.0,봉암9
 SN2463, A21FS,11.0,8.0,2.8,7.0,사내
 SN2611, D201S,18.0,11.0,1.9,36.0,성동
 SN2597, D620S,15.0,12.0,2.2,24.0,봉암9
 SN2612, A110P,11.0,7.0,11.5,19.0,신한내
 SN2456, D193P,11.0,9.0,2.3,7.0,사내
 SN2455, A220P,18.0,11.0,3.8,38.0,사내
 SN2602, T150C,20.0,15.0,2.8,58.0,봉암8
 SN2455, F710P,16.0,11.0,2.6,20.0,한내
 SN2611, E510S,21.0,14.0,5.3,51.0,사내
 SN2603, D360P,15.0,14.0,4.9,23.0,봉암8
 SN2603, D391P,15.0,14.0,4.1,36.0,사내
 SN2611, S130S,21.0,19.0,5.4,60.0,사내
 SN2615, E54YP,15.0,11.0,1.1,18.0,한내
 SN2456, B191P,20.0,16.0,2.4,71.0,사내
 SN2603, T310S,16.0,15.0,2.7,75.0,덕곡2
 SN2456, B191S,20.0,16.0,2.4,64.0,사내
 SN2615, E53AS,16.0,11.0,1.8,25.0,성동
 SN2611, B201S,15.0,11.0,3.2,44.0,봉암9
 SN2627, E470P,11.0,6.0,2.6,4.0,한내
 SN2601, T120P,17.0,14.0,2.9,43.0,봉암8
 SN2601, E230P,17.0,13.0,4.3,28.0,성동
 SN2611, S120S,22.0,19.0,5.4,64.0,성동
 SN2612, E151C,12.0,11.0,2.7,31.0,신한내
 SN2614, S310S,15.0,11.0,3.1,17.0,사내
 SN2614, S380P,15.0,14.0,3.1,20.0,신한내
 SN2603, H130P,21.0,12.0,6.5,33.0,신한내
 SN2601, E380C,19.0,11.0,1.3,7.0,한내
 SN2601, E420P,21.0,15.0,5.9,62.0,성동
 SN2456, E210P,15.0,13.0,6.0,33.0,성동
 SN2611, B200P,21.0,15.0,8.0,32.0,사내
 SN2614, E650C,15.0,15.0,2.0,57.0,사내
 SN2463, H11AP,19.0,11.0,2.6,15.0,사내
 SN2463, E51AP,14.0,11.0,2.0,16.0,성동
 SN2611, D740S,19.0,11.0,4.2,49.0,한내
 SN2602, E530C,21.0,20.0,5.2,102.0,성동
 SN2616, S35XP,14.0,11.0,1.7,20.0,한내
 SN2627, S090S,21.0,11.0,3.3,26.0,사내
 SN2597, D180C,20.0,16.0,2.5,44.0,사내
 SN2614, S820S,15.0,11.0,2.2,34.0,사내
 SN2601, B130P,22.0,16.0,3.2,66.0,사내
 SN2589, T15NP,11.0,3.0,0.5,1.0,봉암8
 SN2603, H110P,22.0,12.0,7.8,34.0,사내
 SN2616, E33YS,11.0,7.0,1.7,6.0,사내
 SN2598, D111S,22.0,11.0,1.9,63.0,한내
 SN2615, M220P,11.0,11.0,4.1,25.0,봉암8
 SN2601, D715S,11.0,10.0,1.0,6.0,한내
 SN2604, Y900S,11.0,9.0,2.4,39.0,봉암9
 SN2612, E240C,21.0,15.0,3.1,67.0,성동
 SN2627, E340P,16.0,14.0,7.2,23.0,사내
 SN2612, E422S,12.0,11.0,2.9,18.0,봉암9
 SN2599, E11BP,12.0,11.0,2.7,11.0,사내
 SN2603, D720S,13.0,11.0,3.1,32.0,OFD
 SN2602, F210S,15.0,11.0,5.1,8.0,봉암9
 SN2612, M210S,20.0,11.0,3.6,55.0,사내
 SN2455, M710S,15.0,11.0,3.3,69.0,사내
 SN2602, D150C,20.0,16.0,2.7,43.0,사내
 SN2456, D192S,11.0,8.0,2.3,8.0,오비3
 SN2601, D712S,15.0,11.0,4.4,17.0,한내
 SN2611, D330P,16.0,13.0,4.2,24.0,한내
 SN2456, E511S,13.0,11.0,2.8,19.0,사내
 SN2615, E420S,18.0,15.0,5.5,43.0,사내
 SN2611, D131S,16.0,11.0,1.9,36.0,사내
 SN2603, H140S,21.0,12.0,6.4,33.0,성동
 SN2455, F120C,11.0,9.0,3.6,4.0,덕곡2
 SN2597, D370S,21.0,14.0,4.4,35.0,성동
 SN2615, E55AC,11.0,9.0,5.2,13.0,사내
 SN2599, E11ES,12.0,11.0,2.6,14.0,봉암9
 SN2616, E312P,11.0,10.0,2.0,5.0,봉암8
 SN2614, F622P,12.0,11.0,3.6,11.0,사내
 SN2455, D390S,20.0,16.0,6.6,65.0,성동
 SN2453, S180S,29.0,18.0,5.4,38.0,사내
 SN2455, D390P,21.0,16.0,6.6,72.0,덕곡1
 SN2601, D321S,16.0,14.0,4.1,42.0,성동
 SN2627, S101S,20.0,11.0,2.5,41.0,덕곡2
 SN2615, E410S,18.0,15.0,5.4,42.0,신한내
 SN2612, E514P,21.0,11.0,2.8,16.0,사내
 SN2627, B191P,17.0,11.0,2.3,41.0,OFD
 SN2463, A21CS,11.0,8.0,2.6,6.0,봉암9
 SN2456, D192P,11.0,8.0,2.3,7.0,봉암8
 SN2463, A21AS,11.0,8.0,2.6,9.0,덕곡2
 SN2604, D710S,20.0,17.0,6.7,36.0,사내
 SN2457, B141S,25.0,19.0,2.2,76.0,사내
 SN2603, T320P,18.0,17.0,2.9,48.0,사내
 SN2607, A212P,19.0,11.0,6.1,50.0,OFD
 SN2454, F120C,11.0,9.0,3.6,4.0,성동
 SN2627, E530P,14.0,14.0,6.9,37.0,사내
 SN2455, F520P,16.0,14.0,5.2,22.0,사내
 SN2603, T110P,15.0,15.0,2.7,71.0,성동
 SN2614, F421P,11.0,10.0,2.8,6.0,사내
 SN2598, B140S,17.0,17.0,3.1,53.0,사내
 SN2598, E410S,23.0,22.0,5.9,98.0,신한내
 SN2603, D211P,20.0,11.0,1.9,44.0,OFD
 SN2616, E421P,15.0,11.0,1.4,11.0,덕곡2
 SN2457, E320S,16.0,13.0,5.9,31.0,덕곡1
 SN2598, D722S,18.0,11.0,1.9,15.0,덕곡2
 SN2603, D350S,16.0,14.0,4.9,24.0,사내
 SN2455, B180S,19.0,18.0,2.3,53.0,사내
 SN2597, D530S,22.0,11.0,7.6,36.0,한내
 SN2456, D194P,11.0,9.0,2.3,7.0,한내
 SN2615, E130C,16.0,12.0,4.7,3.0,사내
 SN2601, T520P,11.0,6.0,2.9,3.0,봉암8
 SN2598, F522S,11.0,11.0,3.7,15.0,덕곡1
 SN2601, E310S,15.0,14.0,5.0,26.0,사내
 SN2607, S13AP,21.0,11.0,2.7,24.0,오비1
 SN2597, Y740C,12.0,12.0,4.0,6.0,사내
 SN2611, T330S,18.0,16.0,2.9,45.0,사내
 SN2615, S161P,15.0,13.0,3.1,37.0,사내
 SN2614, S600P,15.0,11.0,3.1,14.0,덕곡2
 SN2463, E220P,17.0,11.0,4.2,34.0,봉암9
 SN2602, D380S,16.0,13.0,4.2,25.0,오비1
 SN2601, M610C,21.0,15.0,3.3,56.0,사내
 SN2611, D141P,20.0,11.0,1.9,52.0,봉암9
 SN2601, B141P,21.0,16.0,3.2,111.0,덕곡1
 SN2611, D401S,18.0,14.0,4.1,37.0,덕곡2
 SN2611, E440C,21.0,14.0,5.7,79.0,사내
 SN2602, D710S,15.0,11.0,5.9,7.0,사내
 SN2612, E31AP,15.0,11.0,3.8,18.0,사내
 SN2456, D191P,11.0,10.0,2.3,7.0,한내
 SN2612, T331S,18.0,16.0,2.8,76.0,사내
 SN2611, S120P,22.0,19.0,5.4,63.0,성동
 SN2614, A210C,16.0,11.0,8.9,23.0,OFD
 SN2454, C820S,19.0,11.0,1.8,8.0,한내
 SN2627, A120C,22.0,11.0,5.3,46.0,사내
 SN2607, S11AS,22.0,11.0,2.7,25.0,사내
 SN2627, B131P,25.0,18.0,2.3,67.0,사내
 SN2463, E322P,18.0,11.0,3.2,40.0,성동
 SN2603, B130P,21.0,16.0,3.2,60.0,사내
 SN2590, F730P,15.0,11.0,4.4,25.0,한내
 SN2598, B141S,17.0,17.0,3.1,98.0,사내
 SN2615, S180P,17.0,12.0,4.5,15.0,사내
 SN2602, D400S,18.0,13.0,4.2,30.0,봉암9
 SN2611, D840S,11.0,8.0,2.7,7.0,사내
 SN2456, E511P,13.0,11.0,2.8,21.0,봉암8
 SN2612, M510S,22.0,18.0,3.8,68.0,사내
